ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Cumulative effect,"ಸಂಚಿತ ಪರಿಣಾಮ, ಒಟ್ಟಾರೆ ಪರಿಣಾಮ",,,,,,,,,
,Cure,"ಪರಿಹಾರ, ಗುಣಪಡಿಸು",,,,,,,,,
,Curing,ಸಂಸ್ಕರಣ,,,,,,,,,
,Currency,"ಚಲಾವಣೆ, ನಾಣ್ಯ, ಪ್ರಚಲಿತ, ಚಾಲ್ತಿ",,,,,,,,,
,Currency chest,ದುಡ್ಡಿನ ಪೆಟ್ಟಿಗೆ,,,,,,,,,
,Current account,ಚಾಲ್ತಿ ಖಾತೆ,,,,,,,,,
,Current assets,"ಪ್ರಚಲಿತ ಆಸ್ತಿಗಳು, ಚಾಲ್ತಿ ಆಸ್ತಿಗಳು",,,,,,,,,
,Current deposit,ಚಾಲ್ತಿ ಠೇವಣಿ,,,,,,,,,
,Current duties,ಚಾಲ್ತಿ ಕರ್ತವ್ಯಗಳು,,,,,,,,,
,Current limiter,"ವಿದ್ಯುತ್‌ ನಿಯಂತ್ರಕ, ಕರೆಂಟ್‌ ಲಿಮಿಟರ್‌",,,,,,,,,
,Current market price,"ಚಾಲ್ತಿ ಮಾರುಕಟ್ಟೆ ದರ, ಚಾಲ್ತಿ ಪೇಟೆ ದರ",,,,,,,,,
,Current transformer,"ವಿದ್ಯುತ್‌ ಪ್ರವಾಹ ಪರಿವರ್ತಕ, ಕರೆಂಟ್‌ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್‌, ಸಿ. ಟಿ",,,,,,,,,
,Current value,"ಪ್ರಚಲಿತ ಮೌಲ್ಯ, ಈಗಿನ ಬೆಲೆ",,,,,,,,,
,Cursory inspection,"ಸ್ಥೂಲ ತನಿಖೆ, ಸ್ಥೂಲ ಪರೀಕ್ಷೆ",,,,,,,,,
,Curtail,"ಕಡಿಮೆ ಮಾಡು, ತಗ್ಗಿಸು, ಸಂಕ್ಷೇಪಿಸು",,,,,,,,,
,Custody,"ಅಭಿರಕ್ಷೆ, ಪಾಲನೆ, ವಶ",,,,,,,,,
,Custody of cash,ನಗದು ಅಭಿರಕ್ಷೆ,,,,,,,,,
,Custody of stores,ಉಗ್ರಾಣ ಅಭಿರಕ್ಷೆ,,,,,,,,,
,Custody of valuable documents,ಅಮೂಲ್ಯ ದಾಖಲೆಗಳ ಅಭಿರಕ್ಷೆ,,,,,,,,,
,Cut out,"ಛೇದಕ, ತಡೆಗಡೆ, ಕಟ್‌ಔಟ್‌",,,,,,,,,
,Cutting plier,"ತುಂಡರಿಸುವ ಸಾಧನ, ಕಟಿಂಗ್‌ ಪ್ಲೈಯರ್‌",,,,,,,,,
,Daily abstract,ದೈನಂದಿನ ಸಾರಾಂಶ,,,,,,,,,
,Daily allowance,ದಿನಭತ್ಯೆ,,,,,,,,,
,Daily bread,ಜೀವನಾಧಾರ,,,,,,,,,
,Daily labour,ದಿನಗೂಲಿ ಕೆಲಸ,,,,,,,,,
,Daily wage,ದಿನಗೂಲಿ,,,,,,,,,
,Dais,ವೇದಿಕೆ,,,,,,,,,
,Damp proof,ತೇವ ನಿರೋಧ,,,,,,,,,
,Damper,ತೇವ ಸಾಧನ,,,,,,,,,
,Danger board,"ಅಪಾಯ ಸೂಚನಾ ಫಲಕ, ಡೇಂಜರ್‌ ಬೋರ್ಡು",,,,,,,,,
,Danger lamp,"ಅಪಾಯ ಸೂಚೀ ದೀಪ, ಡೇಂಜರ್‌ ಲ್ಯಾಂಪು, ಕೆಂಪು ದೀಪ",,,,,,,,,
,Danger light,"ಅಪಾಯ ಸೂಚಕ ದೀಪ, ಕೆಂಪು ದೀಪ",,,,,,,,,
,Darkroom assistant,ಕತ್ತಲಕೋಣೆ ಸಹಾಯಕ,,,,,,,,,
,Data,"ಮಾಹಿತಿ, ದತ್ತಾಂಶ, ಆಧಾರಾಂಶ",,,,,,,,,
,Date of commencement of supply,ಸರಬರಾಜು ಆರಂಭದ ದಿನಾಂಕ,,,,,,,,,
,Date of posting,ಸ್ಥಳ ನಿಯುಕ್ತಿ ದಿನಾಂಕ,,,,,,,,,
,Date of presentation of bill,ಬಿಲ್ಲು ಸಲ್ಲಿಕೆ ದಿನಾಂಕ,,,,,,,,,
,Day book,"ದಿನಚರಿ ಪುಸ್ತಕ, ಡೇ ಬುಕ್ಕು",,,,,,,,,
,De facto,"ವಸ್ತುತಃ, ಕಾರ್ಯತಃ",,,,,,,,,
,De-commissioning,"ಕಾರ್ಯ ನಿಲುಗಡೆ, ಕಾರ್ಯ ಸ್ಥಗಿತ",,,,,,,,,
,De-energised,ನಿಶ್ಚೇತನಗೊಳಿಸಿದ,,,,,,,,,
,De-recognise,"ಮಾನ್ಯತೆ ಕಳೆ, ಅಮಾನ್ಯಗೊಳಿಸು",,,,,,,,,
,Dead,"ನಿಶ್ಚಲ, ಸತ್ತ, ಜಡ",,,,,,,,,
,Dead account,"ನಿಷ್ಕ್ರಿಯ ಖಾತೆ, ಚಾಲನೆಯಲ್ಲಿ ಇರದ ಖಾತೆ, ಜಡಖಾತೆ",,,,,,,,,
,Dead line,"ಜಡ ಮಾರ್ಗ, ವಿದ್ಯುತ್‌ ಹರಿಯದ ಮಾರ್ಗ, ಕೊಟ್ಟಕೊನೆ, ಅಂತಿಮ ಗಡುವು",,,,,,,,,
,Dead loans,ವಸೂಲಾಗದ ಸಾಲಗಳು,,,,,,,,,
,Dead loss,ಪೂರ್ಣ ನಷ್ಟ,,,,,,,,,
,Dead stock,ಜಡ ಸರಕು,,,,,,,,,
,Dead weight,"ಹೆಣ ಭಾರ, ಜಡ ತೂಕ",,,,,,,,,
,Dealer,ವ್ಯಾಪಾರಿ,,,,,,,,,
,Dean of medical college/hospital,ವೈದ್ಯಕೀಯ ಕಾಲೇಜಿನ (ಆಸ್ಪತ್ರೆಯ) ಡೀನ್‌,,,,,,,,,
,Dearness allowance,ತುಟ್ಟಿ ಭತ್ಯೆ,,,,,,,,,
,Death cum retirement gratuity,ಮರಣ ಹಾಗೂ ನಿವೃತ್ತಿ ಉಪದಾನ,,,,,,,,,
,Death-gratuity,ಮರಣ ಉಪದಾನ,,,,,,,,,
,Debar,"ತಡೆ, ಹೊರಗಿಡು",,,,,,,,,
,Debatable,ಚರ್ಚಾಸ್ಪದ,,,,,,,,,
,Debenture,"ಸಾಲಪತ್ರ, ಡಿಬೆಂಚರ್‌",,,,,,,,,
,Debit,"ಖರ್ಚು, ಖರ್ಚು ಹಾಕು",,,,,,,,,
,Debris,"ಭಗ್ನಾವಶೇಷಗಳು, ಚೂರುಪಾರಿನ ರಾಶಿ",,,,,,,,,
,Debt and Deposit transactions,ಸಾಲ ಮತ್ತು ಠೇವಣಾತಿ ವ್ಯವಹಾರಗಳು,,,,,,,,,
,Debtor,ಸಾಲಗಾರ,,,,,,,,,
,Decayed limbs,ಕೊಳೆತ ಕೊಂಬೆಗಳು,,,,,,,,,
,Deceased employee,"ಮೃತ ನೌಕರ, ಸತ್ತ ನೌಕರ",,,,,,,,,
,Declaration,ಘೋಷಣೆ,,,,,,,,,
,Decorum,"ಗೌರವ, ಸಭ್ಯಾಚಾರ",,,,,,,,,
,Dedicate,"ಮುಡಿಪಾಗಿಡು, ಸಮರ್ಪಿಸು",,,,,,,,,
,Deduct,"ಕಡಿಮೆಮಾಡು, ಕಳೆ, ತಗ್ಗಿಸು",,,,,,,,,
,Deduction,"ಕಡಿತ, ಮುರಿದುಕೊಳ್ಳುವುದು",,,,,,,,,
,Deed of sale,ವಿಕ್ರಯ ಪತ್ರ,,,,,,,,,
,Deed of settlement,ಇತ್ಯರ್ಥಪತ್ರ,,,,,,,,,
,Deem,"ಭಾವಿಸು, ಪರಿಗಣಿಸು",,,,,,,,,
,Deface,"ಅಸ್ಪಷ್ಟ, ಅಳಿಸಿಹಾಕು, ವಿರೂಪಗೊಳಿಸು",,,,,,,,,
,Defamation,"ಮಾನಹಾನಿ, ಮಾನನಷ್ಟ",,,,,,,,,
,Default,ತಪ್ಪು,,,,,,,,,
,Defaulter,"ತಪ್ಪಿತಸ್ಥ, ಸುಸ್ತಿದಾರ",,,,,,,,,
,Defaulting bidder,ತಪ್ಪಿತಸ್ಥ ಹರಾಜುದಾರ,,,,,,,,,
,Defect,"ದೋಷ, ಲೋಪ, ನ್ಯೂನತೆ, ಊನ",,,,,,,,,
,Defective contract,ದೋಷಪೂರಿತ ಗುತ್ತಿಗೆ,,,,,,,,,
,Defective lighting,ದೋಷಪೂರಿತ ಬೆಳಕಿನ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Defence,"ರಕ್ಷಣೆ, ಪ್ರತಿರಕ್ಷಣೆ, ಪ್ರತಿವಾದ",,,,,,,,,
,Defence counsel,ಪ್ರತಿವಾದಿ ವಕೀಲ,,,,,,,,,
,Defence witness,ಪ್ರತಿವಾದಿ ಸಾಕ್ಷಿ,,,,,,,,,
,Defend,"ರಕ್ಷಿಸು, ಪ್ರತಿವಾದಿಸು, ಸಮರ್ಥಿಸು",,,,,,,,,
,Defendant,ಪ್ರತಿವಾದಿ,,,,,,,,,
,Defer,"ಮುಂದೂಡು, ಮುಂದಕ್ಕೆ ಹಾಕು",,,,,,,,,
,Deferred cost,ಮುಂದೂಡಿದ ವೆಚ್ಚ,,,,,,,,,
,Deferred credit,"ಮುಂದೂಡಿದ ಜಮೆ, ಮುಂದೂಡಿದ ಸಾಲ",,,,,,,,,
,Deferred credit scheme,ಮುಂದೂಡಲ್ಪಟ್ಟ ಜಮಾ ಸೌಲಭ್ಯ ಯೋಜನೆ,,,,,,,,,
,Deferred expenditure,"ಮುಂದಕ್ಕೆ ಹಾಕಲಾದ ವೆಚ್ಚ, ತಡೆಹಿಡಿಯಲಾದ ವೆಚ್ಚ",,,,,,,,,
,Deferred payment,"ಮುಂದೂಡಿದ ಸಂದಾಯ, ಮುಂದೂಡಿದ ಪಾವತಿ",,,,,,,,,
,Deficit,"ಕೊರತೆ, ಖೋತಾ",,,,,,,,,
,Definite rate of pay,ನಿರ್ದಿಷ್ಟ ವೇತನ ದರ,,,,,,,,,
,Definite scale of pay,ನಿರ್ದಿಷ್ಟ ವೇತನ ಶ್ರೇಣಿ,,,,,,,,,
,Definition,ಪರಿಭಾಷೆ,,,,,,,,,
,Defray,"ಕೊಡು, ವಹಿಸು, ಭರಿಸು",,,,,,,,,
,Defunct,"ಕಾರ್ಯಸ್ಥಗಿತ, ನಿಷ್ಕ್ರಿಯ, ಕೆಲಸಕ್ಕೆ ಬಾರದ",,,,,,,,,
,Degradation,"ಪದಾವರೋಹಣ, ಕೆಳದರ್ಜೆಗೆ ಇಳಿಸುವುದು",,,,,,,,,
,Degree of responsibility,"ಜವಾಬ್ದಾರಿಯ ಮಟ್ಟ, ಜವಾಬ್ದಾರಿಯ ಪ್ರಮಾಣ",,,,,,,,,
,Delegation of powers,"ಅಧಿಕಾರ ಪ್ರತ್ಯಾಯೋಜನೆ, ಅಧಿಕಾರ ನಿಯೋಜನೆ",,,,,,,,,
,Delete,"ಬಿಟ್ಟುಬಿಡು, ಹೊಡೆದುಹಾಕು, ತೆಗೆದುಹಾಕು",,,,,,,,,
,Deliberation,"ಚರ್ಚೆ, ಆಲೋಚನೆ, ಕಾರ್ಯಕಲಾಪಗಳು",,,,,,,,,
,Delinquency,"ಕರ್ತವ್ಯಚ್ಯುತಿ, ಅಪರಾಧ, ಕರ್ತವ್ಯಲೋಪ",,,,,,,,,
,Delinquent employee,"ತಪ್ಪಿತಸ್ಥ ನೌಕರ, ಅಪರಾಧಿ ನೌಕರ",,,,,,,,,
,Delivery order,ಬಟವಾಡೆ ಆದೇಶ,,,,,,,,,
,Delivery point,ತಲುಪಿಸಬೇಕಾದ ಸ್ಥಳ,,,,,,,,,
,Demand,"ಕೋರಿಕೆ, ಬೇಡಿಕೆ, ತಗಾದೆ",,,,,,,,,
,Demand based tariff,ಬೇಡಿಕೆ ಆಧಾರಿತ ವಿದ್ಯುತ್‌ ದರ,,,,,,,,,
,Demand charge,"ಬೇಡಿಕೆ ಶುಲ್ಕ, ತಗಾದೆ ಶುಲ್ಕ",,,,,,,,,
,Demand draft,ಡಿಮ್ಯಾಂಡ್ ಡ್ರಾಫ಼್ಟು,,,,,,,,,
,Demand notice,"ತಗಾದೆ ನೋಟೀಸು, ಡಿಮ್ಯಾಂಡ್‌ ನೋಟೀಸು",,,,,,,,,
,Demi official,ಅರೆ ಸರ್ಕಾರಿ,,,,,,,,,
,Demolish,"ಕೆಡವು, ಉರುಳಿಸು, ನೆಲಸಮ ಮಾಡು, ಧ್ವಂಸಮಾಡು",,,,,,,,,
,Demonstration,"ಪ್ರಾತ್ಯಕ್ಷಿಕೆ, ಪ್ರದರ್ಶನ, ನಿರೂಪಣೆ",,,,,,,,,
,Demotion,"ಪದಾವನತಿ, ಹಿಂಬಡತಿ",,,,,,,,,
,Demurrage,"ವಿಳಂಬ ಶುಲ್ಕ, ಸುಸ್ತಿ ಶುಲ್ಕ, ಡೆಮ್ಯುರೇಜು",,,,,,,,,
,Denovo,"ಮತ್ತೆ ಹೊಸದಾಗಿ, ಪುನಃ",,,,,,,,,
,Denovo adjudication,ಪುನರ್‌ ನ್ಯಾಯ ನಿರ್ಣಯ,,,,,,,,,
,Denovo enquiry,"ಪುನರಾರಂಭಿತ ವಿಚಾರಣೆ, ಪುನರ್ವಿಚಾರಣೆ",,,,,,,,,
,Dentures,"ಕೃತಕ ಹಲ್ಲುಗಳು, ಕಟ್ಟಿಸಿದ ಹಲ್ಲುಗಳು",,,,,,,,,
,Departmental enquiry,ಇಲಾಖಾ ವಿಚಾರಣೆ,,,,,,,,,
,Departmental examination,ಇಲಾಖಾ ಪರೀಕ್ಷೆ,,,,,,,,,
,Departmental proceedings,ಇಲಾಖಾ ನಡೆವಳಿಗಳು,,,,,,,,,
,Departmental screening committee,ಯೋಗ್ಯತಾ ನಿರ್ಣಯ ಇಲಾಖಾ ಸಮಿತಿ,,,,,,,,,
,Deploy,"ಹರಡು, ವಿಸ್ತರಿಸು, ಹೂಡು, ತೊಡಗಿಸು",,,,,,,,,
,Deponent,"ಹೇಳಿಕೆದಾರ, ಸಾಕ್ಷಿದಾರ",,,,,,,,,
,Deposit contribution works,ಠೇವಣಿ-ವಂತಿಗೆ ಕಾಮಗಾರಿಗಳು,,,,,,,,,
,Deposit title deeds,ಠೇವಣಿ-ಹಕ್ಕುಪತ್ರಗಳು,,,,,,,,,
,Deposit works,ಠೇವಣಿ-ಕಾರ್ಯಗಳು,,,,,,,,,
,Deposition,"ಸಾಕ್ಷಿ ಹೇಳುವುದು, ಹೇಳಿಕೆ ನೀಡುವುದು",,,,,,,,,
,Depreciation,"ಬೆಲೆ ಇಳಿಕೆ, ಸವಕಳಿ, ಅಪಮೌಲ್ಯನ",,,,,,,,,
,Deprivation,"ತಪ್ಪಿಸು, ಕೈತಪ್ಪಿಸು, ಮೋಸಮಾಡು, ಅಭಾವ",,,,,,,,,
,Deputation,"ಪ್ರತ್ಯಾಯೋಜನೆ, ನಿಯೋಜನೆ, ನಿಯೋಗ",,,,,,,,,
,Deputation allowance,"ಪ್ರತ್ಯಾಯೋಜನೆ ಭತ್ಯೆ, ನಿಯೋಜನೆ ಭತ್ಯೆ, ನಿಯೋಗ ಭತ್ಯೆ",,,,,,,,,
,Deputed service,"ಪ್ರತ್ಯಾಯೋಜಿತ ಸೇವೆ, ನಿಯೋಜಿತ ಸೇವೆ, ನಿಯೋಗ ಸೇವೆ",,,,,,,,,
,Derate,ಸಾಮರ್ಥ್ಯ ಅವನಿರ್ಧಾರಣ,,,,,,,,,
,Dereliction,ಚ್ಯುತಿ,,,,,,,,,
,Derogatory,"ಕೀಳಾದ, ಹೀನಾಯವಾದ, ಅಪಮಾನಕರ",,,,,,,,,
,Derrick,ಭಾರ ಎತ್ತುವ ಯಂತ್ರ,,,,,,,,,
,Descriptive roll,ವಿವರಣಾತ್ಮಕ ಪಟ್ಟಿ,,,,,,,,,
,Design and Engineering,ವಿನ್ಯಾಸ ಮತ್ತು ಎಂಜಿನಿಯರಿಂಗ್‌,,,,,,,,,
,Design approval,"ವಿನ್ಯಾಸದ ಅನುಮೋದನೆ, ವಿನ್ಯಾಸದ ಒಪ್ಪಿಗೆ",,,,,,,,,
,Design charge,ವಿನ್ಯಾಸ ಶುಲ್ಕ,,,,,,,,,
,Design features,ವಿನ್ಯಾಸದ ಲಕ್ಷಣಗಳು,,,,,,,,,
,Design span,"ಅಂತರ-ವಿನ್ಯಾಸ, ಎರಡು ಕಂಬಗಳ ನಡುವಿನ ಅಂತರದ ವಿನ್ಯಾಸ",,,,,,,,,
,Design wing,ವಿನ್ಯಾಸ ವಿಭಾಗ,,,,,,,,,
,Designate,"ಗೊತ್ತುಪಡಿಸು, ನಿಯಮಿಸು, ಸೂಚಿಸು, ಹೆಸರಿಸು",,,,,,,,,
,Designation,"ಹುದ್ದೆ, ಪದನಾಮ, ಹುದ್ದೆಯ ಹೆಸರು",,,,,,,,,
,Despatch,"ರವಾನಿಸು, ಕಳುಹಿಸು, ರವಾನೆ, ಸಾಗಣೆ",,,,,,,,,
,Despatch instructions,ರವಾನೆ ಸೂಚನೆಗಳು,,,,,,,,,
,Despatch of conveyance by rail,ರೈಲಿನ ಮೂಲಕ ವಾಹನ ಸಾಗಣೆ,,,,,,,,,
,Destruction,"ಅಳಿವು, ವಿನಾಶ",,,,,,,,,
,Detailed,"ವಿಸ್ತೃತ, ಸವಿವರ",,,,,,,,,
,Detailed project report,ಸವಿವರ ಪರಿಯೋಜನಾ ವರದಿ,,,,,,,,,
,Detention,"ಸೆರೆ, ಬಂಧನ, ತಡೆಹಿಡಿಯುವುದು",,,,,,,,,
,Deteriorated conductor,"ಹಾಳಾಗಿರುವ ವಿದ್ಯುತ್ ವಾಹಕ, ಕ್ಷೀಣ ವಿದ್ಯುತ್ ವಾಹಕ",,,,,,,,,
,Deterioration in value,"ಮೌಲ್ಯದ ಕ್ಷೀಣತೆ, ಬೆಲೆ ಕಡಿಮೆಯಾಗುವುದು",,,,,,,,,
,Deterrent charges,"ಬೆದರಿಕೆ ಶುಲ್ಕಗಳು, ಅಡ್ಡಿಪಡಿಸುವ ಶುಲ್ಕಗಳು",,,,,,,,,
,Detonator,"ಸ್ಫೋಟಕ, ಸಿಡಿಮದ್ದು",,,,,,,,,
,Devaluation,"ಅಪಮೌಲ್ಯನ, ಬೆಲೆ ಇಳಿಸುವುದು",,,,,,,,,
,Development Authority,"ಅಭಿವೃದ್ಧಿ ಪ್ರಾಧಿಕಾರ, ಅಭಿವೃದ್ಧಿ ಅಧಿಕಾರಿ",,,,,,,,,
,Development fund,ಅಭಿವೃದ್ಧಿ ನಿಧಿ,,,,,,,,,
,Development work,"ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ, ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯ",,,,,,,,,
,Device,"ಯುಕ್ತಿ, ಉಪಾಯ, ಯಂತ್ರಸಾಧನ, ರಚನೆ, ಸಲಕರಣೆ",,,,,,,,,
,Devotion to duty,ಕರ್ತವ್ಯನಿಷ್ಠೆ,,,,,,,,,
,Diagnostic test,"ರೋಗ ಲಕ್ಷಣ ಪರೀಕ್ಷೆ, ರೋಗ ನಿದಾನ ಪರೀಕ್ಷೆ",,,,,,,,,
,Diaphragm,ವಪೆ,,,,,,,,,
,Dielectric characters,ವಿದ್ಯುತ್‌ ಆವಾಹಕ ಗುಣಗಳು,,,,,,,,,
,Dies-non,ಕೆಲಸ ಮಾಡದ ದಿನ,,,,,,,,,
,Diesel generation,ಡೀಸಲ್‌ ವಿದ್ಯುತ್‌ ಉತ್ಪಾದನೆ,,,,,,,,,
,Differential relay,"ವ್ಯತ್ಯಾಸಾತ್ಮಕ ರಿಲೇ, ಭೇದಕ ರಿಲೇ, ಡಿಫ಼ರೆನ್ಷಿಯಲ್ ರಿಲೇ",,,,,,,,,
,Digitalisation,"ಅಂಕೀಕರಣ, ಡಿಜಿಟಲೀಕರಣ",,,,,,,,,
,Dignitary,"ಉನ್ನತಾಧಿಕಾರಿ, ಗಣ್ಯವ್ಯಕ್ತಿ",,,,,,,,,
,Dignity,"ಗೌರವ, ಗಾಂಭೀರ್ಯ, ಘನತೆ",,,,,,,,,
,Dike,"ನಾಲೆ, ಹಳ್ಳ",,,,,,,,,
,Dilapidate,"ಹಾಳುಬೀಳು, ಶಿಥಿಲವಾಗು",,,,,,,,,
,Dilatoriness,"ವಿಳಂಬ, ನಿಧಾನ, ಕಾಲಹರಣ",,,,,,,,,
,Dilatory,"ತಡಮಾಡುವ, ಕಾಲಹರಣ ಮಾಡುವ, ವಿಳಂಬಕಾರಿ",,,,,,,,,
,Diligence,"ಕಾರ್ಯತತ್ಪರತೆ, ಶ್ರದ್ಧೆ",,,,,,,,,
,Diligent,"ಶ್ರದ್ಧೆಯ, ಕಾರ್ಯತತ್ಪರತೆಯ, ಉದ್ಯೋಗಶೀಲತೆ",,,,,,,,,
,Diligent care,ಶ್ರದ್ಧಾಪೂರ್ವಕ ಎಚ್ಚರಿಕೆ,,,,,,,,,
,Diminish,"ಕಡಿಮೆ ಮಾಡು, ಕುಗ್ಗಿಸು, ಕಿರಿದು ಮಾಡು",,,,,,,,,
,Diminution of duty,ಕಾರ್ಯಲೋಪ,,,,,,,,,
,Diminution of responsibility,ಜವಾಬ್ದಾರಿಯ ಲೋಪ,,,,,,,,,
,Dip and Diving allowance,"ಮುಳುಗು ಕಾರ್ಯ ಭತ್ಯೆ, ನೀರಿನೊಳಗಿನ ಅಪಾಯಕಾರಿ ಕಾರ್ಯ ಭತ್ಯೆ",,,,,,,,,
,Dire need,ತೀವ್ರ ಅವಶ್ಯಕತೆ,,,,,,,,,
,Direct attribute,ನೇರ ಆರೋಪ,,,,,,,,,
,Direct charge,"ನೇರ ಆರೋಪ, ನೇರ ಖರ್ಚು",,,,,,,,,
,Direct outlay,"ನೇರ ವೆಚ್ಚ, ಖರ್ಚು ಮಾಡಿದ ಹಣ",,,,,,,,,
,Direct receipts,ನೇರ ಸ್ವೀಕೃತಿಗಳು,,,,,,,,,
,Direct recruitment,ನೇರ ನೌಕರಿ ಭರ್ತಿ,,,,,,,,,
,Direction office,"ನಿರ್ದೇಶನ ಕಚೇರಿ, ಮಾರ್ಗದರ್ಶಕ ಕಚೇರಿ",,,,,,,,,
,Disability pension,"ಅಶಕ್ತತಾ ಪಿಂಚಣಿ, ಅಂಗವಿಕಲತಾ ಪಿಂಚಣಿ",,,,,,,,,
,Disable,"ಅಶಕ್ತ, ಬಲಹೀನ, ಶಕ್ತಿಹೀನ, ಅಂಗವಿಕಲ",,,,,,,,,
,Disapproval,"ಅಸಮ್ಮತಿ, ಒಪ್ಪದಿರುವಿಕೆ, ಅನುಮೋದಿಸದಿರುವುದು",,,,,,,,,
,Disassemble,"ಕಳಚು, ಬೇರ್ಪಡಿಸು",,,,,,,,,
,Disaster,"ಅನಾಹುತ, ವಿಪತ್ತು",,,,,,,,,
,Disbursement,"ಬಟವಾಡೆ, ಹಂಚಿಕೆ, ವಿತರಣೆ",,,,,,,,,
,Disbursement bank account,ವಿತರಣಾ ಬ್ಯಾಂಕ್‌ ಖಾತೆ,,,,,,,,,
,Disbursing officer,"ವಿತರಣಾಧಿಕಾರಿ, ಬಟವಾಡೆ ಅಧಿಕಾರಿ",,,,,,,,,
,Disc insulator,"ಡಿಸ್ಕ್ ನಿರೋಧಕ, ಚಕ್ರ-ನಿರೋಧಕ",,,,,,,,,
,Discharge,"ಕಾರ್ಯನಿರ್ವಹಿಸು, ವಿಸರ್ಜಿಸು, ವಿಮುಕ್ತಗೊಳಿಸು, ಡಿಸ್‍ಚಾರ್ಜ್",,,,,,,,,
,Discharge certificate,ಬಿಡುಗಡೆ ಪ್ರಮಾಣಪತ್ರ,,,,,,,,,
,Discharge of duty,ಕರ್ತವ್ಯ ನಿರ್ವಹಣೆ,,,,,,,,,
,Disciplinary authority,"ಶಿಸ್ತುಕ್ರಮಾಧಿಕಾರಿ, ಶಿಸ್ತು ಪಾಲನೆ ಅಧಿಕಾರಿ",,,,,,,,,
,Disciplinary measure,ಶಿಸ್ತು ಕ್ರಮ,,,,,,,,,
,Disciplinary proceedings,ಶಿಸ್ತುಪಾಲನೆ ನಡೆವಳಿಗಳು,,,,,,,,,
,Disconnect,"ಸಂಪರ್ಕ ತಪ್ಪಿಸು, ಕಳಚು",,,,,,,,,
,Disconnected installations,ವಿದ್ಯುತ್‌ ನಿಲುಗಡೆ ಮಾಡಿದ ಸ್ಥಾಪನಗಳು,,,,,,,,,
,Discount,"ಸೋಡಿ, ರಿಯಾಯಿತಿ, ಡಿಸ್ಕೌಂಟ್",,,,,,,,,
,Discrepancy,"ವ್ಯತ್ಯಾಸ, ಕುಂದು-ಕೊರತೆ",,,,,,,,,
,Discretionary power,ವಿವೇಚನಾಧಿಕಾರ,,,,,,,,,
,Discussion and Evaluation,ಚರ್ಚೆ ಮತ್ತು ಮೌಲ್ಯಮಾಪನ,,,,,,,,,
,Disengage,"ಬಿಡಿಸು, ಸ್ವತಂತ್ರ್ಯಗೊಳಿಸು, ದೂರಮಾಡು, ಪ್ರತ್ಯೇಕಿಸು",,,,,,,,,
,Dishonest abstraction,ಅಪ್ರಾಮಾಣಿಕ ಸ್ವೀಕಾರ,,,,,,,,,
,Dishonest consumption,"ಅಪ್ರಾಮಾಣಿಕ ಬಳಕೆ, ಮೋಸದ ಬಳಕೆ",,,,,,,,,
,Dishonour,"ಅವಮಾನ, ಮಾನ್ಯ ಮಾಡದಿರು, ತಿರಸ್ಕರಿಸು",,,,,,,,,
,Disinvestment,ಬಂಡವಾಳ ವಾಪಸಾತಿ,,,,,,,,,
,Dislocation,"ಸ್ಥಾನಪಲ್ಲಟ, ಸ್ಥಳತಪ್ಪಿಕೆ",,,,,,,,,
,Dismantle,"ತೆಗೆ, ಕಳಚು, ಕೆಡವು",,,,,,,,,
,Dismiss,"ವಜಾ ಮಾಡು, ತೆಗೆದುಹಾಕು",,,,,,,,,
,Disorder,"ಅವ್ಯವಸ್ಥೆ, ಸರಿಯಾದ ಕ್ರಮದಲ್ಲಿ ಇಲ್ಲದಿರುವಿಕೆ",,,,,,,,,
,Dispatch,"ರವಾನಿಸು, ಕಳುಹಿಸು",,,,,,,,,
,Dispensation of voucher,ರಸೀದಿ-ವಿನಾಯಿತಿ,,,,,,,,,
,Dispense,"ಕೊಡು, ಬಿಟ್ಟುಬಿಡು, ತೊಲಗಿಸು",,,,,,,,,
,Disperse,ಚದರು,,,,,,,,,
,Dispute,ವಿವಾದ,,,,,,,,,
,Disqualification,ಅನರ್ಹತೆ,,,,,,,,,
,Dissident,ಭಿನ್ನಮತೀಯ,,,,,,,,,
,Dissolve,"ವಿಲೀನಗೊಳಿಸು, ವಿಸರ್ಜಿಸು",,,,,,,,,
,Distended,"ಉಬ್ಬಿರುವ, ಹಿಗ್ಗಲಿಸಿದ",,,,,,,,,
