ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Dependable power,"ಅವಲಂಬನ ಶಕ್ತಿ, ನಂಬಬಹುದಾದ ಶಕ್ತಿ",,,,,,,,,
,Deplete,ಬರಿದಾಗು,,,,,,,,,
,Depleted Soil,"ಸೋಸಿಹೋದ ಮಣ್ಣು, ನಿಸ್ಸಾರ ಮಣ್ಣು",,,,,,,,,
,Depletion period,ಚೋಷಕ ಅವಧಿ,,,,,,,,,
,Deposit,ನಿಕ್ಷೇಪ,,,,,,,,,
,Depreciation,ಕಡಮೆಯಾಗುವುದು,,,,,,,,,
,Depression ratio,ತಗ್ಗಿಸುವ ಅನುಪಾತ,,,,,,,,,
,Depression spring,ಇಳಿಮುಖದಲ್ಲಿ ಚಿಮ್ಮುವುದು,,,,,,,,,
,Depth control,ಆಳ ಹೊಂದಿಸಿಕೊಳ್ಳುವುದು,,,,,,,,,
,Depth factor,ಆಳದ ಅಂಶ,,,,,,,,,
,Descriptive,ವರ್ಣನಾತ್ಮಕ,,,,,,,,,
,Descriptive statistic,ವರ್ಣನಾತ್ಮಕ ಅಂಕಿಅಂಶ,,,,,,,,,
,Desi plough,ನಾಡ ನೇಗಿಲು,,,,,,,,,
,Desiccator,ತೇವ ಇಂಗಿಸುವ ಸಾಧನ,,,,,,,,,
,Design,"ವಿನ್ಯಾಸ, ಮಾದರಿ, ನಕ್ಷೆ",,,,,,,,,
,Design analysis,"ಮಾದರಿಯ ವಿಶ್ಲೇಷಣೆ, ವಿನ್ಯಾಸ ವಿಶ್ಲೇಷಣೆ",,,,,,,,,
,Design area,ವಿನ್ಯಾಸನ ಕ್ಷೇತ್ರ,,,,,,,,,
,Design irrigation,ವಿನ್ಯಾಸಿತ ನೀರಾವರಿ,,,,,,,,,
,Designed capacity,ವಿನ್ಯಾಸ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Desilting,ಹೂಳು ತೆಗೆಯುವಿಕೆ,,,,,,,,,
,Detachable bit,ಪ್ರತ್ಯೇಕಿಸಬಹುದಾದ ಬೈರಿಗೆಯ ಅಲಗು,,,,,,,,,
,Detachable leel,ಕಳಚಿ ತೆಗೆಯಬಹುದಾದ ಕೊಕ್ಕೆ,,,,,,,,,
,Detail drawing,"ವಿವರವಾದ ನಕ್ಷೆ, ವಿನ್ಯಾಸ",,,,,,,,,
,Detention period,ತಡೆಯಲ್ಪಡುವ ಅವಧಿ,,,,,,,,,
,Detergent,"ಮಾರ್ಜಕ, ಶುದ್ದಿಕಾರಕ, ಸಾಬೂನು",,,,,,,,,
,Detonation,"ತೀವ್ರ ಅಂತರ್ದಹನ, ಸಿಡಿತ",,,,,,,,,
,Detritus tank,ಊಜಿಕೊಳ,,,,,,,,,
,Developed length,"ಅಭಿವೃದ್ಧಿ ನೀಳ, ವೃದ್ಧಿಯಾದ ಉದ್ದ",,,,,,,,,
,Diagonal discharge face,"ಕರ್ಣರೇಖಾ ಬಿಡುಗಡೆ ಮುಖ, ಹೊರಮುಖ",,,,,,,,,
,Diagonal line,ಕರ್ಣರೇಖೆ,,,,,,,,,
,Diagonal scale,ಕರ್ಣರೇಖಾಮಾನ ಮಾಪಕ,,,,,,,,,
,Diagram,ರೇಖಾಚಿತ್ರ,,,,,,,,,
,Diagrammatic view,"ಚಿತ್ರವ್ಯೂಹ, ರೇಖಾ ಚಿತ್ರದರ್ಶನ",,,,,,,,,
,Dial,"ಡಯಲ್, ಸೂಚಕ ಫಲಕ",,,,,,,,,
,Dial indicator,ಡಯಲ್ ಸೂಚಕ,,,,,,,,,
,Diameter,ವ್ಯಾಸ,,,,,,,,,
,Diamond bit,"ವಜ್ರದ ಮೊನೆ, ತುದಿ",,,,,,,,,
,Diamond drill,ವಜ್ರ ಕೊರಕ,,,,,,,,,
,Diaphragm,"ತೆಳುಫಲಕ, ವಿಭಜಕಾಂಗ",,,,,,,,,
,Diaphragm pump,"ಪಟಲಯಂತ್ರ, ಡಯಾಫ್ರಮ್ ಪಂಪು",,,,,,,,,
,Diathermy,ವಿದ್ಯುದುಷ್ಠ ಪ್ರಸಾರ,,,,,,,,,
,Diatomacgous soil,ಶೈವಲಯುಕ್ತ ಮಣ್ಣ,,,,,,,,,
,Diecast metal frame,ಡೈಕಾಸ್ಟ್ ತಂತ್ರದಿಂದ ಎರಕಹೊಯ್ದ ಲೋಹದ ಹಂದರ,,,,,,,,,
,Dielectric,"ಡೈಎಲೆಕ್ಟ್ರಿಕ್, ದ್ವಿವಿದ್ಯುತ್",,,,,,,,,
,Dielectric constant,"ದ್ವಿವಿದ್ಯುತ್ ನಿಯತಾಂಕ,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಿಯಾಂತಕ",,,,,,,,,
,Dielectric loss,ದ್ವಿವಿದ್ಯುತ್ ನಷ್ಟ,,,,,,,,,
,Dielectric power factor,ದ್ವಿವಿದ್ಯುತ್ ಶಕ್ತಿ ಅಂಶ,,,,,,,,,
,Dielectric strength,ದ್ವಿವಿದ್ಯುತ್ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Dielectric stress,ದ್ವಿವಿದ್ಯುತ್ ಒತ್ತಡ,,,,,,,,,
,Differential equation,ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ,,,,,,,,,
,Differential levelling,ವಿಶೇಷ ಮಟ್ಟಸಿಕೆ,,,,,,,,,
,Differential water rate,ಭೇದಕಾರಕ ನೀರನ ದರ,,,,,,,,,
,Diffuse,ವಿಸರಣ,,,,,,,,,
,Diffused light,ಮಂದಗೊಳಿಸಿದ ಬೆಳಕು,,,,,,,,,
,Diffusion chamber,ವಿಸರಣ ಕೋಣೆ,,,,,,,,,
,Dike (dyke),"ಜಲಮಾರ್ಗ, ಅಣೆಕಟ್ಟು",,,,,,,,,
,Dimension,"ಆಯಾಮ, ಅಳತೆ ಮಾಡಲಾಗುವ ವಿಸ್ತಾರ",,,,,,,,,
,Dimensional similarity,ಆಯಾಮ ಆನುರೂಪತೆ,,,,,,,,,
,Dimensionless number,ಅಳತೆರಹಿತ ಸಂಖ್ಯೆ,,,,,,,,,
,Dip stick,ಅದ್ದುಕೋಲು,,,,,,,,,
,Direct coupling,ಯಂತ್ರದ ಭಾಗಗಳನ್ನು ನೇರವಾಗಿ ಸಂಯೋಜಿಸುವುದು,,,,,,,,,
,Direct current generator,ಏಕಮುಖ ವಿದ್ಯುತ್ ಉತ್ಪಾದಿಸುವ ಯಂತ್ರ,,,,,,,,,
,Direct current steady,ಸ್ಥಿರವಾಗಿರುವ ಏಕಮುಖ ವಿದ್ಯುತ್ ಪ್ರವಾಹ,,,,,,,,,
,Directional element,ದಿಕ್ಸೂಚಕ ಸಲಕರಣೆ ಮೂಲಧಾತು,,,,,,,,,
,Dirty sand,"ಮಲಿನ ಮರಳು, ಕಲ್ಮಶಯುಕ್ತ ಮರಳು",,,,,,,,,
,Disc,ತಳ್ಳನೆಯ ದುಂಡು ತಟ್ಟೆ,,,,,,,,,
,Disc harrow,"ಗಾಲಿಕುಂಟೆ, ತಟ್ಟೆಯಾಕಾರದ ಕುಂಟೆ, ಚಕ್ರಗುಂಟೆ",,,,,,,,,
,Disc plough,ತಟ್ಟೆನೇಗಿಲು,,,,,,,,,
,Discharge,"ನಿಸ್ಸರಣ, ವಿಸರ್ಜನೆ",,,,,,,,,
,Discharge disruptive,"ವಿದ್ಯುತ್ತನ್ನು ವಿಸರ್ಜಿಸು, ಚೂರು ಚೂರಾದ ಸ್ಥಿತಿ, ನಾಶ",,,,,,,,,
,Discharge gas,ವಿಸರ್ಜನಾ ವಾಯು,,,,,,,,,
,Discharge path,ವಿದ್ಯುತ್ತು ಹರಿವ ಮಾರ್ಗ,,,,,,,,,
,Discharge rate,"ವಿಸರ್ಜನ ದರ, ಹರಿಯುವ ದರ / ರೀತಿ / ಕ್ರಮ",,,,,,,,,
,Discharge valve,"ವಿಸರ್ಜನಾ ಕವಾಟ, ನಿರ್ಗಮನ ಕವಾಟ",,,,,,,,,
,"Discharge, arc","ವಿದ್ಯುತ್ ಹರಿವು, ಕಿಡಿ, ಬೆಂಕಿ",,,,,,,,,
,Discharger,ವಿಸರ್ಜಕ,,,,,,,,,
,Disconnection,"ಕಳಚಿಹಾಕುವುದು, ಕಳೆದುಹಾಕು, ತೆಗೆದುಹಾಕು",,,,,,,,,
,Disconnector,ಸಂಬಂಧ ಮುರಿಯುವ,,,,,,,,,
,Dispersants,ವಿಸರಣಕಾರಕಗಳು,,,,,,,,,
,Disperse phase,ವಿಸರಣ ಹಂತ,,,,,,,,,
,Displacement current,ಸ್ಥಾನಪಲ್ಲಟ ಹೊಂದಿದ ವಿದ್ಯುತ್ ಪ್ರವಾಹ,,,,,,,,,
,Disruptive discharge,ಅಡೆತಡೆಯ ವಿಸರ್ಜನೆ,,,,,,,,,
,Disruptive effect,ಅಡೆತಡೆಯ ಪ್ರಭಾವ,,,,,,,,,
,Disruptive strength,ಅಡೆತಡೆಯ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Disruptive stress,ಅಡೆತಡೆಯ ಒತ್ತಡ,,,,,,,,,
,Dissipated heat,"ಚದುರಿದ ಶಾಖ, ಹರಿದ ಶಾಖ",,,,,,,,,
,Dissipation,"ನಾಶಮಾಡುವುದು, ಚೆದರಿಹೋಗುವುದು",,,,,,,,,
,Distillates,ಬಟ್ಟಿಗಳು,,,,,,,,,
,Distorted scale,"ವಿಕೃತ ಮಾಪಕ, ವಿಕೃತ ಮಾಪಕ್ರಮ",,,,,,,,,
,Distortion,ವಿಕೃತ ರೂಪ,,,,,,,,,
,Distortion effect,ಅಸ್ಪಷ್ಟತೆಯ ಪರಿಣಾಮ,,,,,,,,,
,"Distribution system, low pressure",ಕಡಿಮೆ ಒತ್ತಡ ವಿತರಣ ಪದ್ಧತಿ,,,,,,,,,
,Distributor,ವಿತರಕ,,,,,,,,,
,Disturbance,"ಶಾಂತಿಭಂಗ, ಗೊಂದಲ",,,,,,,,,
,Disturbance atmospheric,"ವಾಯುಕ್ಷೋಭೆಯ ಗೊಂದಲ, ವಾಯುಮಂಡಲದ ಗೊಂದಲ",,,,,,,,,
,Disturbed shrinkage limit,ವಿಕ್ಷುಬ್ದ ಮಣ್ಣು ಸಂಕೋಚನ ಪರಿಮಿತಿ,,,,,,,,,
,Divergent tube,ವಿಮುಖ ಕೊಳವೆ,,,,,,,,,
,Diversion,ವಿಮುಖಗೊಳಿಸುವುದು,,,,,,,,,
,Double conical section,ಎರಡು ಶಂಕುವಿನಾಕಾರದ ವಿಭಾಗ,,,,,,,,,
,Double curvature,ಉಭಯ ವಕ್ರತೆ,,,,,,,,,
,Double hemispherical cup,ದ್ವಿಗೋಳಾಕೃತಿಯ ಬಟ್ಟಲು,,,,,,,,,
,Double phase/Two phase,ಎರಡು ಫೇಸ್ ಕರೆಂಟ್,,,,,,,,,
,Double scale,ದ್ವಿ ಅಳತೆಪಟ್ಟಿ,,,,,,,,,
,Downdraft carburetor,ಅದೋಪ್ರವಾಹ ಕಾರ್ಬುರೇಟರ್,,,,,,,,,
,Downstream boundaries,"ಕೆಳಮುಖ ಪ್ರವಾಹ ಪರಿಧಿಗಳು, ಕೆಳಮುಖ ಪ್ರವಾಹ ಎಲ್ಲೆಗಳು",,,,,,,,,
,Downstream slope,"ಇಳಿಮುಖ ಪ್ರವಾಹ ಇಳಿಜಾರು, ಕೆಳಮುಖ ಪ್ರವಾಹ ಇಳಿಜಾರು, ಅನುಪ್ರವಾಹ ಪರಿಸೀಮೆ",,,,,,,,,
,Downward component,ಕೆಳಮುಖ ಘಟಕ,,,,,,,,,
,Downward movement,ಕೆಳಮುಖ ಚಲನೆ,,,,,,,,,
,Draft,"ಸೆಳೆತ, ಎಳೆತ",,,,,,,,,
,Drag co-efficient,ಸೆಳೆತ ಗುಣಾಂಕ,,,,,,,,,
,"Drag, viscuous","ಜಲಘರ್ಷಣೆಯಿಂದ ಉಂಟಾಗುವ ಎಳೆತ, ಸೆಳೆತ",,,,,,,,,
,Dragging clutch,ಎಳೆಯುವ ಕ್ಲಚ್,,,,,,,,,
,Drain outlet,ಕಾಲುವೆ ಹೊರದ್ವಾರಗಳು,,,,,,,,,
,Drain scoop,ಚರಂಡಿ ಗೋರಿಗೆ,,,,,,,,,
,Drainage,ಬಸಿಯುವಿಕೆ,,,,,,,,,
,Drainage ditch,ಬಸಿಚರಂಡಿ,,,,,,,,,
,Drainage path,ಚರಂಡಿ ಮಾರ್ಗ,,,,,,,,,
,Drainage surface,ಚರಂಡಿ ಮೇಲ್ಮೈ,,,,,,,,,
,Draw type,ನೀರನ್ನು ಮೇಲೆ ತುಂಬಿ ತರುವ ಸಾಧನ,,,,,,,,,
,Drawbar,"ಕರ್ಷಣದಂಡ, ಟ್ಯ್ರಾಕ್ಟರಿನ ಡ್ರಾಬಾರ್",,,,,,,,,
,Drawbar power,"ಡ್ರಾಬಾರ್ ಶಕ್ತಿ, ಟ್ರ್ಯಾಕ್ಟರಿನ ಡ್ರಾಬಾರ್ ಶಕ್ತಿ",,,,,,,,,
,Drawing board,"ನಕ್ಷಾಫಲಕ, ಡ್ರಾಯಿಂಗ್ ಬೋರ್ಡ್",,,,,,,,,
,Drawing paper,"ನಕ್ಷಾಹಾಳೆ, ರೇಖನಹಾಳೆ",,,,,,,,,
,Dredge,ಹೂಳೆತ್ತುವ ಯಂತ್ರ,,,,,,,,,
,Dried weight,ಒಣತೂಕ,,,,,,,,,
,Drill,ಕೂರಿಗೆ,,,,,,,,,
,Drill rod,"ಭೇದನ ದಂಡ, ಛೇದನ ದಂಡ",,,,,,,,,
,Drilling,ಕೊರೆತ,,,,,,,,,
,Drive,ಚಾಲನೆ,,,,,,,,,
,Driving force,ಚಾಲನ ಶಕ್ತಿ,,,,,,,,,
,Driving plate,ಚಾಲನ ತಟ್ಣೆ,,,,,,,,,
,Driving resistance,ಚಾಲನ ನಿರೋಧಕತೆ,,,,,,,,,
,Driving side,ಚಾಲನ ಪಕ್ಕ,,,,,,,,,
,Drop,"ಕೈಬಿಡು, ಲೋಲಕಿ, ಒಂದು ದ್ರವದ ಅತ್ಯಲ್ಪಪ್ರಮಾಣ",,,,,,,,,
,Drop arrow,ತೂಗುಭಾರ ಸರಳು,,,,,,,,,
,Drop or stepchaining,ಜಾರು ಅಥವಾ ಹಂತ ಸರಳಪಳೀಕರಣ,,,,,,,,,
,Drop spill-way,ಧುಮುಕುವ ಕೋಡಿ,,,,,,,,,
,Dry cell,ಶುಷ್ಕ ವಿದ್ಯುತ್ ಕೋಶ ವಿದ್ಯುತ್,,,,,,,,,
,Dry farming technique,ಕುಷ್ಕಿ ಬೇಸಾಯ ತಂತ್ರ,,,,,,,,,
,Dry powder,ಒಣಪುಡಿ / ಒಣಗಿದ ಚೂರ್ಣ,,,,,,,,,
,Dry sampling,ಒಣಮಾದರಿ,,,,,,,,,
,Dry-cell battery powered,ಶುಷ್ಕ ವಿದ್ಯುತ್ ಕೋಶ ಚಾಲಿತ,,,,,,,,,
,"Duct, air",ವಾಯುನಾಳ,,,,,,,,,
,Ductility,ತಂತು ರೂಪ ದಕ್ಷತೆ,,,,,,,,,
,Dumpy level,"ಡಂಪಿ ಲೆವಲ್, ಡಂಪಿ ಮಟ್ಟದರ್ಶಿಕೆ",,,,,,,,,
,Duplicate line,"ಪ್ರತಿರೂಪ ಪಂಕ್ತಿ, ನಕಲು ಪಂಕ್ತಿ",,,,,,,,,
,Durable material,ದೀರ್ಘಕಾಲ ಬಾಳುವ ವಸ್ತು,,,,,,,,,
,Dust proof,ಧೂಳುರಹಿತ,,,,,,,,,
,Dynamic pile formula,ಚಲನಾತ್ಮಕ ಸ್ಥೂಲ ಸೂತ್ರ,,,,,,,,,
,Dynamometer,ಶಕ್ತಿಮಾಪಕ,,,,,,,,,
,Earth dam model,ಮಣ್ಣಿನ ಅಣೆಕಟ್ಟು ಮಾದರಿ,,,,,,,,,
,Earth mass,ಮಣ್ಣುರಾಶಿ,,,,,,,,,
,Earth pection,"ಮಣ್ಣು ವಿಭಾಗ, ಮಣ್ಣು ಪರಿಚ್ಛೇದ",,,,,,,,,
,Earth plate,ವಿದ್ಯುತ್ ಪಥದ ಮಂಡಲ ಪೂರ್ತಿಯಾಗುವಂತೆ ಮಾಡುವ ಲೋಹದ ತಗಡು,,,,,,,,,
,Earthquake,ಭೂಕಂಪನ,,,,,,,,,
,Eccentric,ಉತ್ಕೇಂದ್ರ,,,,,,,,,
,Eddy current,ಸುಳಿಯಾಗಿ ಸುತ್ತುವ ಪ್ರವಾಹ,,,,,,,,,
,Eddy current loss,ಸುಳಿರೂಪಿ ವಿದ್ಯುತ್ ನಷ್ಟವಾಗುವಿಕೆ,,,,,,,,,
,Effective field capacity,ಪ್ರಭಾವೀಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Effective force,"ಪರಿಣಾಮಕಾರಿ ಬಲ, ಪ್ರಭಾವೀ ಬಲ",,,,,,,,,
,Effective pore size,ಪ್ರಭಾವಿ ರಂಧ್ರಗಾತ್ರ,,,,,,,,,
,Effective power,ಫಲಕಾರಿ ಶಕ್ತಿ,,,,,,,,,
,Effective pressure,"ಪರಿಣಾಮಕಾರೀ ಒತ್ತಡ, ಪ್ರಭಾವೀ ಒತ್ತಡ",,,,,,,,,
,Effective size,"ಪರಿಣಾಮಕಾರೀ ಗಾತ್ರ, ಪ್ರಭಾವೀ ಗಾತ್ರ",,,,,,,,,
,Effective weight,"ಪ್ರಭಾವೀ ಭಾರ, ಪರಿಣಾಮಕಾರಿ ತೂಕ",,,,,,,,,
,Efficiency copper,ತಾಮ್ರ ಕಾರ್ಯಕ್ಷಮತೆ,,,,,,,,,
,Elastic action,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಕ್ರಿಯೆ,,,,,,,,,
,Elastic cushion,ಕುಗ್ಗನ್ನು ಪ್ರತಿಬಂಧಿಸುವ ಅಥವಾ ಪರಿಹರಿಸುವ ಶಕ್ತಿಯುಳ್ಳ ದಿಂಬು ಅಥವಾ ಮೆತ್ತೆ,,,,,,,,,
,Elastic limit,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಮಿತಿ,,,,,,,,,
,Elastic mass,ಸ್ಥಿತಿಸ್ಥಾಪಕ ರಾಶಿ,,,,,,,,,
,"Elastic material, perfectly",ಪರಿಪೂರ್ಣಿತ ಸ್ಥಿತಿಸ್ಥಾಪಕ ವಸ್ತು,,,,,,,,,
,Elastic member,"ಸ್ಥಿತಿಸ್ಥಾಪಕ ಅವಯವ, ಸ್ಥಿತಿಸ್ಥಾಪಕ ಅಂಗ",,,,,,,,,
,Elastic silt,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಗೋಡು,,,,,,,,,
,Electric blasting machine,ಸಿಡಿಸುವ ವಿದ್ಯುತ್ ಯಂತ್ರ,,,,,,,,,
,Electric charge,ವಿದ್ಯುತ್ ಹೊರೆ,,,,,,,,,
,"Electric furnace, industrial",ಕೈಗಾರಿಕಾ ವಿದ್ಯುತಿನ ಕುಲುಮೆ,,,,,,,,,
,Electric insulation,ವಿದ್ಯುತ್ ನಿರೋಧಕ,,,,,,,,,
,Electric pumps,ವಿದ್ಯುತ್ ಪಂಪುಗಳು,,,,,,,,,
,Electric resistivity,ವಿದ್ಯುತ್ ನಿರೋಧಕತೆ,,,,,,,,,
,Electric sounder,ವಿದ್ಯುತ್ ಶಬ್ದಕ,,,,,,,,,
,Electric traction,ವಿದ್ಯುತ್ತಿನ ಎಳೆತ ಅಥವಾ ವಿದ್ಯುಚ್ಛಕ್ತಿಯಿಂದ ಎಳೆಯುವುದು,,,,,,,,,
,Electrical,ವಿದ್ಯುತಿನ ಸಂಬಂಧವುಳ್ಳ,,,,,,,,,
,Electrical analogy,ವಿದ್ಯುತ್ ಅನುರೂಪತೆ,,,,,,,,,
,Electrical analogy apparatus,ವಿದ್ಯುತ್ ಅನುರೂಪತಾ ಉಪಕರಣ,,,,,,,,,
,Electrical analogy model,ವಿದ್ಯುತ್ ಅನುರೂಪತೆ ಮಾದರಿ,,,,,,,,,
,Electrical check,ವಿದ್ಯುತ್ತಿನ ಅಡಚಣೆ ಅಥವಾ ನಿಷೇಧ,,,,,,,,,
,Electrical energy,ವಿದ್ಯುತ್ತಿನ ಸಂಬಂಧವುಳ್ಳ ಶಕ್ತಿಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Electrical parameters,ವಿದ್ಯುತಿನ ಪ್ರಸಕ್ತನಿಯತಾಂತ,,,,,,,,,
,Electrical resistivity method,ವಿದ್ಯುತ್ ಪ್ರತಿರೋಧಕತೆ ವಿಧಾನ,,,,,,,,,
,Electrical welding equipment,ವಿದ್ಯುತ್ ವೆಲ್ಡಿಂಗ್ ಸಾಧನ,,,,,,,,,
,Electricity,ವಿದ್ಯುಚ್ಛಕ್ತಿ,,,,,,,,,
,Electrification,ವಿದ್ಯುತ್ ಪೂರಣ ಸ್ಥಿತಿ,,,,,,,,,
,Electro bath,ವಿದ್ಯುತ್ ದ್ರಾವಣ,,,,,,,,,
,Electrochemical equivalent,ವಿದ್ಯುದ್ರವರಸಾಯನ ಸಮಾನವಸ್ತು,,,,,,,,,
,Electrode,ವಿದ್ಯುಧ್ರುವ,,,,,,,,,
,Electrode auxiliary,ವಿದ್ಯುಧ್ರುವ ಉಪಕರಣ,,,,,,,,,
,"Electrode, earth",ಭೂ ವಿದ್ಯುಧ್ರುವ,,,,,,,,,
,Electrodialysis,ವಿದ್ಯುತ್ ಡೈಯಾಲಿಸಿಸ್,,,,,,,,,
,Electrolyte,ವಿದ್ಯುದ್ವಾಪಕದ್ರವ,,,,,,,,,
,Electromagnet,ವಿದ್ಯುತ್ ಕಾಂತ,,,,,,,,,
,Electromagnetic action,ವಿದ್ಯುತ್ ಆಯಾಸ್ಕಾಂತ ಕ್ರಿಯೆ,,,,,,,,,
,Electromagnetic energy,"ವಿದ್ಯುತ್ ಕಾಂತ ಶಕ್ತಿ, ವಿದ್ಯುತ್ ಅಯಾಸ್ಕಾಂತ ಶಕ್ತಿ",,,,,,,,,
,Electromagnetic induction,ವಿದ್ಯುತ್ ಕಾಂತ ಚೋದನೆ,,,,,,,,,
,Electromagnetic wave,ವಿದ್ಯುತ್ ಕಾಂತ ತರಂಗ,,,,,,,,,
,Electromotion,ಪ್ರವಾಹ ವಿದ್ಯುತ್ ಚಲನೆ,,,,,,,,,
,Electromotive,"ವಿದ್ಯುತ್ ಚಲನೆಯ, ವಿದ್ಯುತ್ ಪ್ರವಾಹ ಪ್ರಚೋದಕ",,,,,,,,,
,Electron microscope,"ವಿದ್ಯುನ್ಮಾನ ಸೂಕ್ಮದರ್ಶಕ, ಎಲೆಕ್ಟ್ರಾನ್ ಮೈಕ್ರೋಸ್ಕೋಪ್",,,,,,,,,
,Electron sharing,ಎಲೆಕ್ಟ್ರಾನ್ ಹಂಚಿಕೆ,,,,,,,,,
,Electro-negativity,ವಿದ್ಯುತ್ ಋಣತ್ವ,,,,,,,,,
,Element,ಮೂಲಧಾತು,,,,,,,,,
,Elevation head,ಉನ್ನತಿಕೆ ಶೀರ್ಷ,,,,,,,,,
,Ellipse,ದೀರ್ಘವೃತ್ತ,,,,,,,,,
,Elliptical,"ಅಂಡವೃತ್ತಾಕೃತಿ, ದೀರ್ಘವೃತ್ತಾಕೃತಿ",,,,,,,,,
,Elutriation,ಗಾವವೇಚನ,,,,,,,,,
,Elutriation apparatus,ಗಾವವೇಚನ ಉಪಕರಣ,,,,,,,,,
,Embankment,ದಂಡ,,,,,,,,,
,Emergency loading,"ತುರ್ತುಪರಿಸ್ಥಿತಿಯ ಧಾರತೆ, ಜರೂರು ಅಥವಾ ಅವಸರವಾಗಿ ಒದಗಿಸುವ ವಿದ್ಯುತ್ ಪ್ರವಾಹದ ಮೊತ್ತ",,,,,,,,,
,Emery paper,"ಉಜ್ಜುಕಾಗದ, ಲೋಹಗಳನ್ನು ಸಾಣೆ ಹಿಡಿಯಲು ಬಳಸುವ ಕಾಗದ",,,,,,,,,
,Emission,"ಹೊರಸೂಸಿದ, ವಿಸರ್ಜಿಸಿದ",,,,,,,,,
,"Emission, secondary","ಎರಡನೆಯ ಅಥವಾ ತರುವಾಯ ಹೊರಸೂಸಿದ, ವಿಸರ್ಜಿಸಿದ ವಸ್ತು",,,,,,,,,
,Emphasis,"ಸ್ವರಭಾರ, ಒತ್ತು",,,,,,,,,
,Empirical equation,ಅನುಭವಿಕ ಸಮೀಕರಣ,,,,,,,,,
,Enamel,ಗಾಜುಲೇಪ,,,,,,,,,
,Encased,"ಕೋಶ, ಆವರಣದಲ್ಲಿ ಮುಚ್ಚಿಡು",,,,,,,,,
,End-turns,"ಪರಿವರ್ತನೆ, ಬದಲಾವಣೆಯ ಅಂತ್ಯ",,,,,,,,,
,Energising,"ಶಕ್ತಿತುಂಬಿಸುವ, ಶಕ್ತಿಚೋದಿಸುವ",,,,,,,,,
,Energy,"ಚೈತನ್ಯ, ಶಕ್ತಿ, ಸಾಮರ್ಥ್ಯ",,,,,,,,,
,Engage,"ಕೂಡಿಕೆಗೊಳ್ಳು, ಸಂಗಮಿಸು, ತೊಡಗಿಸು",,,,,,,,,
,Engine operation,ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ,,,,,,,,,
,Engineering structure,ಇಂಜಿನಿಯರಿಂಗ್ ರಚನೆ,,,,,,,,,
,"Engines, road grading",ರಸ್ತೆಮಟ್ಟಗೊಳಿಸುವ ಯಂತ್ರಗಳು,,,,,,,,,
,"Enlargement, sudden",ಹಠಾತ್ ವಿಸ್ತರಣೆ,,,,,,,,,
,Entrapped air,ಬಂಧಿತ ವಾಯು,,,,,,,,,
,Envelope,"ಸುತ್ತುವ ಪದಾರ್ಥ, ಹೊದಿಕೆ",,,,,,,,,
,Eolian soil,ಗಾಳಿಸಾಗುಮಣ್ಣು,,,,,,,,,
,Epicylic arrangement,"ಉಪರಿವೃತ್ತ, ಜೋಡಣೆ",,,,,,,,,
,Equalising valve,ಸಮೀಕರಣ ಕವಾಟ,,,,,,,,,
,Equalize,"ಸರಿಗಟ್ಟು, ಸಮೀಕರಿಸು",,,,,,,,,
,Equiangular,ಸಮಾನ ಕೋನಗಳುಳ್ಳ,,,,,,,,,
,Equilibrate,ಸರಿದೂಗುವಂತೆ ಮಾಡು,,,,,,,,,
,Equilibrium,"ಸಮತೂಕಸ್ಥಿತಿ, ಸಮಸ್ಥಿತಿ",,,,,,,,,
,Equipment,ಉಪಕರಣ,,,,,,,,,
,Equipotential,ಸಮಸಾಮರ್ಥ್ಯವುಳ್ಳ,,,,,,,,,
,Equipotential boundary,ಸಮಸಾಮರ್ಥ್ಯವುಳ್ಳ ಎಲ್ಲೆ ಸಮಾಂತಸಾಮರ್ಥ್ಯವುಳ್ಳ ಅಂಚು,,,,,,,,,
,Equipotential suface,"ಸಮ ಮಟ್ಟದ, ಸಮಸಾಮರ್ಥ್ಯವುಳ್ಳ ಸಮತಲಕ್ಷೇತ್ರದ",,,,,,,,,
