ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Cost overrun,ಬೆಲೆ ಅತಿಕ್ರಮಣ,,,,,,,,,YES
,Cottage industry,"ಗೃಹ ಕೈಗಾರಿಕೆ, ಕುಟೀರೋದ್ಯಮ",,,,,,,,,YES
,Council,"ಪರಿಷತ್ತು, ಮಂಡಳಿ",,,,,,,,,YES
,Council of ministers,"ಮಂತ್ರಿ ಪರಿಷತ್ತು, ಸಚಿವ ಸಂಪುಟ",,,,,,,,,YES
,Council of states,ರಾಜ್ಯಸಭೆ,,,,,,,,,YES
,Counsel,"ಸಲಹೆ, ನ್ಯಾಯವಾದಿ, ಸಲಹೆಗಾರ",,,,,,,,,YES
,Counselling,"ಸಲಹಾ ಸೇವೆ, ಸಲಹೆನೀಡುವುದು",,,,,,,,,YES
,Counter,"ಗಲ್ಲೆ, ಗಣಕ, ವಿರುದ್ಧವಾದ, ಪ್ರತಿಯಾದ",,,,,,,,,YES
,Counter action,"ವಿರುದ್ಧವಾದ ಕ್ರಮ, ಪ್ರತಿ ಕ್ರಮ",,,,,,,,,YES
,Counter affidavit,"ಪ್ರತಿಶಪಥ ಪತ್ರ, ಪ್ರತಿ ಪ್ರಮಾಣ ಪತ್ರ",,,,,,,,,YES
,Counter charge,"ಪ್ರತ್ಯಾರೋಪ, ಪ್ರತಿ ಅಪಾದನೆ",,,,,,,,,YES
,Counter claim,"ಪ್ರತಿ ದಾವೆ, ಪ್ರತಿ ಹಕ್ಕು ಮಂಡನೆ",,,,,,,,,YES
,Counterfeit currency,ಖೋಟಾಕರೆನ್ಸಿ ನೋಟು,,,,,,,,,YES
,Counterfeiting,ಖೋಟಾ ನೋಟು ತಯಾರಿಕೆ,,,,,,,,,YES
,Counterfoil,"ಪಕ್ಕದ ಪ್ರತಿ, ಇದುರು ಪ್ರತಿ",,,,,,,,,YES
,Counter offer,"ಪ್ರತಿ ಪ್ರಸ್ತಾವ, ಪ್ರತಿ ನೀಡಿಕೆ",,,,,,,,,YES
,Countersign,"ಮೇಲು ರುಜು, ಪ್ರತಿ ರುಜು",,,,,,,,,YES
,Coup (d' etat),ಕ್ಷಿಪ್ರಕ್ರಾಂತಿ,,,,,,,,,YES
,Coupon,"ಗುರುತು ಚೀಟಿ, ಕೂಪನ್",,,,,,,,,YES
,Courier,"ಹರಿಕಾರ, ಚಾರ",,,,,,,,,YES
,Courier service,ಹರಿಕಾರ ಸೇವೆ,,,,,,,,,YES
,Course,"ಶ್ರಮ, ಮಾರ್ಗ, ಅಭ್ಯಾಸ ಕ್ರಮ, ಪಠ್ಯ ಕ್ರಮ",,,,,,,,,YES
,Courses of study,ಅಧ್ಯಯನ ಕ್ರಮಗಳು,,,,,,,,,YES
,Court case,ನ್ಯಾಯಾಲಯದ ಮೊಕದ್ದಮೆ,,,,,,,,,YES
,Courtesy,"ವಿನಯ, ಸಭ್ಯತೆ, ಸೌಜನ್ಯ",,,,,,,,,YES
,Court of small causes,ಲಘು ವಿವಾದಗಳ ನ್ಯಾಯಾಲಯ,,,,,,,,,YES
,Covenant,"ಒಪ್ಪಂದ, ಒಡಂಬಡಿಕೆ, ಕರಾರು, ವಿಧಿಯುಕ್ತ",,,,,,,,,YES
,Cover,"ಆವರಣ, ಆಚ್ಛಾದನೆ, ಮುಚ್ಚಳ, ಮುಸುಕು, ಮರೆ, ವಹಿಸು, ಧರಿಸು",,,,,,,,,YES
,Coverage,"ಪ್ರಸಾರ, ವ್ಯಾಪ್ತಿ",,,,,,,,,YES
,Covering letter,"ಆವರಣ ಪತ್ರ, ಸಹ ಪತ್ರ",,,,,,,,,YES
,Covering memo,"ಆವರಣ ಜ್ಞಾಪನ, ಸಹಜ್ಞಾಪನ",,,,,,,,,YES
,Covering note,"ಆವರಣ ಟಿಪ್ಪಣಿ, ಸಹಟಿಪ್ಪಣಿ",,,,,,,,,YES
,Crash programme,ತ್ವರಿತ ಕಾರ್ಯಕ್ರಮ,,,,,,,,,YES
,Creamy layer,ಮೇಲ್ಪದರ,,,,,,,,,YES
,Creation,"ಸೃಷ್ಟಿಸುವುದು, ರಚಿಸುವುದು, ಕಲ್ಪಿಸುವುದು, ನಿರ್ಮಿಸುವುದು",,,,,,,,,YES
,Creative,"ಸೃಜನಾತ್ಮಕ, ರಚನಾತ್ಮಕ",,,,,,,,,YES
,Creativity,ಸೃಜನಾತ್ಮಕತೆ,,,,,,,,,YES
,Crèche,ಬಾಲವಾಡಿ,,,,,,,,,YES
,Credentials committe,ಅಧಿಕಾರ ಪರಿಚಯ ಪತ್ರಸಮಿತಿ,,,,,,,,,YES
,Credibility,"ವಿಶ್ವಸನೀಯತೆ, ವಿಶ್ವಾಸಾರ್ಹತೆ",,,,,,,,,YES
,Credit,"ಜಮಾಕಟ್ಟು, ಸಾಲ, ಪ್ರತ್ಯಯ, ವಿಶ್ವಾಸ",,,,,,,,,YES
,Creditable,"ವಿಶ್ವಸನೀಯ, ವಿಶ್ವಾಸಾರ್ಹ",,,,,,,,,YES
,Credit advice,ಸಾಲದ ಸೂಚನೆ,,,,,,,,,YES
,Credit and thrift society,"ಸಾಲ ಮತ್ತು ಉಳಿತಾಯ ಸಂಸ್ಥೆ, ಸಂಘ",,,,,,,,,YES
,Credit card,ಕ್ರೆಡಿಟ್ ಕಾರ್ಡ್,,,,,,,,,YES
,Credit facilities,ಸಾಲ ಸೌಲಭ್ಯಗಳು,,,,,,,,,YES
,Credit entry,"ಜಮಾ ನಮೂದು, ಸಾಲ ನಮೂದು",,,,,,,,,YES
,Credit note,"ಸಾಲ ಟಿಪ್ಪಣಿ, ಉದ್ಧರಿಟಿಪ್ಪಣಿ, ಜಮಾ ಪತ್ರ",,,,,,,,,YES
,Creditor,"ಸಾಲ ಕೊಟ್ಟವನು, ಸಾಲಿಗ",,,,,,,,,YES
,Cremation,"ಹೆಣ ಸುಡುವುದು, ಶವ ದಹನ",,,,,,,,,YES
,Cremation ground,"ಸ್ಮಶಾನ ಭೂಮಿ, ಸುಡುಗಾಡು",,,,,,,,,YES
,Crew,"ನಾವಿಕ ಸಮೂಹ, ಚಾಲಕ ತಂಡ",,,,,,,,,YES
,Crime,"ಅಪರಾಧ, ತಕ್ಸೀರು, ಪಾತಕ, ಗುನ್ಹೆ",,,,,,,,,YES
,Criminal breach of trust,ಅಪರಾಧಿಕ ನಂಬಿಕೆ ದ್ರೋಹ,,,,,,,,,YES
,Criminal court,ಕ್ರಿಮಿನಲ್ ನ್ಯಾಯಾಲಯ,,,,,,,,,YES
,Criminal negligence,ಅಪರಾಧಿಕ ನಿರ್ಲಕ್ಷ್ಯ,,,,,,,,,YES
,Criminal offence,ಕ್ರಿಮಿನಲ್ ಅಪರಾಧ,,,,,,,,,YES
,Criminal procedure code,ದಂಡ ಪ್ರಕ್ರಿಯಾ ಸಂಹಿತೆ,,,,,,,,,YES
,Crisis,"ವಿಷಮ ಸ್ಥಿತಿ, ಬಿಕ್ಕಟ್ಟು",,,,,,,,,YES
,Crisis management,"ಬಿಕ್ಕಟ್ಟು ನಿರ್ವಹಣೆ, ಬಿಕ್ಕಟ್ಟು ನಿರ್ವಹಣೆ",,,,,,,,,YES
,Criterion,"ನಿರ್ಣಾಯಕತ್ವ, ಪ್ರಮಾಣ, ಒರೆಗಲ್ಲು, ಮಾನದಂಡ, ಅಳತೆಗೋಲು",,,,,,,,,YES
,Criticism,"ಟೀಕೆ, ವಿಮರ್ಶೆ",,,,,,,,,YES
,Cross,"ಅಡ್ಡಗೆರೆ ಚಿಹ್ನೆ, ಬೆರಕೆ ಜಾತಿ",,,,,,,,,YES
,Cross breed,ಮಿಶ್ರತಳಿ,,,,,,,,,YES
,Cross checking,"ಪ್ರತಿ ತನಿಖೆ, ಅಡ್ಡತನಿಖೆ, ತಾಳೆ ನೋಡುವುದು",,,,,,,,,YES
,Crossed cheque,"ಅಡ್ಡಗೆರೆ ಚೆಕ್, ಕ್ರಾಸ್ಡ್ ಚೆಕ್",,,,,,,,,YES
,Cross examination,"ಪಾಟೀಸವಾಲು, ಅಡ್ಡ ವಿಚಾರಣೆ",,,,,,,,,YES
,Cross reference,"ಪ್ರತಿ ಉಲ್ಲೇಖ, ಅಡ್ಡ ಉಲ್ಲೇಖ",,,,,,,,,YES
,Cross voting,ಪ್ರತಿಕೂಲಮತ ದಾನ,,,,,,,,,YES
,Crucial date,"ನಿರ್ಧಾರಕ ದಿನಾಂಕ, ಮಹತ್ವದ ದಿನಾಂಕ",,,,,,,,,YES
,Crude,"ಕಚ್ಚಾ, ಒರಟು",,,,,,,,,YES
,Culpable homicide,"ದಂಡನೀಯ ನರಹತ್ಯೆ, ದಂಡಾರ್ಹ ನರಹತ್ಯೆ",,,,,,,,,YES
,Culprit,"ಅಪರಾಧಿ, ಆಪಾದಿತ, ದೋಷಿ",,,,,,,,,YES
,Cultivation,"ಕೃಷಿ, ಸಾಗುವಳಿ, ವ್ಯವಸಾಯ",,,,,,,,,YES
,Cultural exchange programme,"ಸಾಂಸ್ಕೃತಿಕ ಆದಾನ-ಪ್ರದಾನ, ಕೊಡು-ಪಡೆ ಕಾರ್ಯಕ್ರಮ",,,,,,,,,YES
,Cumulative,"ಸಂಚಿತ, ಒಟ್ಟು",,,,,,,,,YES
,Currency,"ಚಲಾವಣೆ, ಸಲುವಳಿ, ನಾಣ್ಯ, ಕರೆನ್ಸಿ",,,,,,,,,YES
,Currency exchange,ಕರೆನ್ಸಿ ವಿನಿಮಯ,,,,,,,,,YES
,Currency note,"ಕರೆನ್ಸಿ ನೋಟು, ಚಲಾವಣೆಯ ನೋಟು",,,,,,,,,YES
,Current,"ವಿದ್ಯುತ್, ಪ್ರಚಲಿತ, ಚಾಲ್ತಿ",,,,,,,,,YES
,Current account,ಚಾಲ್ತಿ ಲೆಕ್ಕ,,,,,,,,,YES
,Current duties,"ಸದ್ಯದ ಕರ್ತವ್ಯಗಳು, ಚಾಲ್ತಿಕರ್ತವ್ಯಗಳು",,,,,,,,,YES
,Current session,"ಪ್ರಸ್ತುತ ಅಧಿವೇಶನ, ಚಾಲ್ತಿ ಅಧಿವೇಶನ",,,,,,,,,YES
,Curriculum Vitae (CV),ವ್ಯಾಸಂಗ ವಿವರ,,,,,,,,,YES
,Curtail,"ಕಡಿಮೆ ಮಾಡು, ತಗ್ಗಿಸು",,,,,,,,,YES
,Custodian,"ರಕ್ಷಕ, ಪಾಲಕ",,,,,,,,,YES
,Custody,"ರಕ್ಷಣೆ, ಪಾಲನೆ, ಅಭಿರಕ್ಷೆ, ವಶ, ಅಧೀನ",,,,,,,,,YES
,Custom,"ರೂಢಿ, ಬಳಕೆ, ಪದ್ಧತಿ, ವಾಡಿಕೆ, ಸಂಪ್ರದಾಯ, ಮಾಮೂಲು, ಸುಂಕ",,,,,,,,,YES
,Custom(s),"ಸೀಮಾ ಶುಲ್ಕ, ಸೀಮಾ ತೆರಿಗೆ, ಸೀಮಾ ಸುಂಕ",,,,,,,,,YES
,Customary,"ರೂಢಿಯ, ಪದ್ಧತಿಯ, ಸಂಪ್ರದಾಯದ",,,,,,,,,YES
,Customary procedure,ರೂಢಿಯ ಕ್ರಮ,,,,,,,,,YES
,Custom duty,"ಸೀಮಾ ತೆರಿಗೆ, ಕಸ್ಟಮ್ ತೆರಿಗೆ, ಆಮದು ತೆರಿಗೆ, ಗಡಿ ತೆರಿಗೆ",,,,,,,,,YES
,Customer,"ಗ್ರಾಹಕ, ಗಿರಾಕಿ, ಬಳಕೆದಾರ",,,,,,,,,YES
,Customer friendly,ಗ್ರಾಹಕ ಸ್ನೇಹಿ,,,,,,,,,YES
,Custom examination,"ಸೀಮಾ ಶುಲ್ಕತನಿಖೆ, ಸೀಮಾಸುಂಕ ಪರೀಕ್ಷೆ",,,,,,,,,YES
,Cut down,"ಖೋತಾ, ಕಡಿತ",,,,,,,,,YES
,Cut motion,ಖೋತಾ ಸೂಚನೆ,,,,,,,,,YES
,Cut off date,ವಿಭೇದಕ ದಿನಾಂಕ,,,,,,,,,YES
,Cycle,"ಚಕ್ರ, ಸೈಕಲ್",,,,,,,,,YES
,Daily,"ಪ್ರತಿದಿನ, ದೈನಿಕ",,,,,,,,,YES
,Daily allowance,ದಿನ ಭತ್ಯೆ,,,,,,,,,YES
,Daily diary,ದೈನಿಕ ದಿನಚರಿ,,,,,,,,,YES
,Daily register,ದಿನಚರಿ ಪುಸ್ತಕ,,,,,,,,,YES
,Daily report,ದೈನಿಕ ವರದಿ,,,,,,,,,YES
,Daily routine,"ದಿನನಿತ್ಯದ ಮಾಮೂಲು, ದಿನನಿತ್ಯದ ವಾಡಿಕೆ",,,,,,,,,YES
,Daily wages,ದಿನಗೂಲಿ,,,,,,,,,YES
,Dak stage,"ಡಾಕ್ ಹಂತ, ಅಂಚೆ ಹಂತ",,,,,,,,,YES
,Dak tray,ಡಾಕ್ ಟ್ರೇ,,,,,,,,,YES
,Damage,ಹಾನಿ,,,,,,,,,YES
,Damages,ಹಾನಿಪರಿಹಾರ,,,,,,,,,YES
,Dangerous,"ಅಪಾಯಕಾರಿ, ಘಾತಕ",,,,,,,,,YES
,Daring,"ಸಾಹಸಿ, ಸಾಹಸದಿಂದ ಕೂಡಿದ, ನಿರ್ಭೀತ",,,,,,,,,YES
,Data,"ಮಾಹಿತಿ, ಆಧಾರ ಸಾಮಗ್ರಿ, ಅಂಕಿ ಅಂಶ, ದತ್ತಾಂಶ",,,,,,,,,YES
,Data bank,"ಮಾಹಿತಿ ಸಂಗ್ರಹ, ಮಾಹಿತಿ ಬ್ಯಾಂಕ್",,,,,,,,,YES
,Data base,"ಮಾಹಿತಿ ಆಧಾರ, ಮಾಹಿತಿ ಸಂಚಯ, ಅಂಕಿ ಅಂಶಸಂಚಯ",,,,,,,,,YES
,Data collection,"ಮಾಹಿತಿ ಸಂಗ್ರಹ, ಅಂಕಿ ಅಂಶ ಸಂಗ್ರಹ",,,,,,,,,YES
,Data feeding,"ಅಂಕಿ ಅಂಶ ಪೂರೈಕೆ, ಮಾಹಿತಿ ಪೂರೈಕೆ",,,,,,,,,YES
,Data processing,"ಅಂಕಿ ಅಂಶ ಪ್ರಕ್ರಿಯೆ, ಮಾಹಿತಿ ಪ್ರಕ್ರಿಯೆ",,,,,,,,,YES
,Date,"ದಿನಾಂಕ, ತಾರೀಕು, ತೇದಿ, ಕಾಲ",,,,,,,,,YES
,Date of arrival,"ಬರುವ, ಆಗಮನ ದಿನಾಂಕ",,,,,,,,,YES
,Date of birth,ಜನ್ಮದಿನಾಂಕ,,,,,,,,,YES
,Date of departure,ಹೊರಡುವ ದಿನಾಂಕ,,,,,,,,,YES
,Date of discharge,ಸೇವೆಯಿಂದ ಬಿಡುಗಡೆಯಾಗುವ ದಿನಾಂಕ,,,,,,,,,YES
,Date of maturity,ಅವಧಿ ಪೂರ್ಣತಾ ದಿನಾಂಕ,,,,,,,,,YES
,Date of receipt,ಪಡೆದ ದಿನಾಂಕ,,,,,,,,,YES
,Date stamp,ದಿನದ ಠಸ್ಸೆ,,,,,,,,,YES
,Day scholar,ಹಾಸ್ಟೆಲ್ ನಲ್ಲಿ ವಾಸಮಾಡದ ವಿದ್ಯಾರ್ಥಿ,,,,,,,,,YES
,Day shift,ಹಗಲಿನ ಪಾಳಿ,,,,,,,,,YES
,Days of grace,ರಿಯಾಯಿತಿ ದಿನಗಳು,,,,,,,,,YES
,Day to day work,ಅಂದಂದಿನ ಕೆಲಸ,,,,,,,,,YES
,Dead account,ನಿಷ್ಕ್ರಿಯ ಖಾತೆ,,,,,,,,,YES
,Dead line,ಅಂತಿಮ ಗಡುವು,,,,,,,,,YES
,Deadlock,ಬಿಕ್ಕಟ್ಟು,,,,,,,,,YES
,Dead stock register,"ಜಡಸರಕು ವಹಿ, ಜಡ ಸರಕು ರಿಜಿಸ್ಟರು",,,,,,,,,YES
,Dead weight,ಅತಿಭಾರವಸ್ತು,,,,,,,,,YES
,Deal,"ವ್ಯಾಪಾರ, ವ್ಯಾಪಾರಮಾಡು, ವ್ಯವಹರಿಸು",,,,,,,,,YES
,Dealing assistant,ವ್ಯವಹಾರ ಸಹಾಯಕ,,,,,,,,,YES
,Dealing,ವ್ಯವಹಾರ,,,,,,,,,YES
,Death anniversary,ಪುಣ್ಯತಿಥಿ,,,,,,,,,YES
,Dearness allowance,ತುಟ್ಟಿಭತ್ಯೆ,,,,,,,,,YES
,Death benefit,ಮರಣ ಲಾಭ,,,,,,,,,YES
,Death-cum-retirement gratuity,ಮರಣ ಹಾಗೂ ನಿವೃತ್ತಿ ಉಪಾದಾನ,,,,,,,,,YES
,Death in service,ಸೇವೆಯಲ್ಲಿದ್ದಾಗಿನ ಮರಣ,,,,,,,,,YES
,Deauthorizatioin,"ಅಧಿಕಾರ ಹಿಂಪಡೆಯುವುದು, ಪ್ರಾಧಿಕಾರ ವಿಮುಕ್ತಿ",,,,,,,,,YES
,Debar,"ಅನರ್ಹಗೊಳಿಸು, ಹೊರಹಾಕು",,,,,,,,,YES
,Debit,"ಖರ್ಚುಹಾಕು, ಖರ್ಚು",,,,,,,,,YES
,Debit advice,"ಖರ್ಚು ಸೂಚನೆ, ಖರ್ಚು ಸಲಹೆ",,,,,,,,,YES
,Debt,"ಋಣ, ಸಾಲ",,,,,,,,,YES
,Debt management,"ಋಣ ನಿರ್ವಹಣೆ, ಸಾಲ ನಿರ್ವಹಣೆ",,,,,,,,,YES
,Debtor,"ಋಣಿ, ಸಾಲಗಾರ",,,,,,,,,YES
,Deceased,"ಮೃತ, ಸತ್ತ",,,,,,,,,YES
,Decency,ಸಭ್ಯತೆ,,,,,,,,,YES
,Decentralization,ವಿಕೇಂದ್ರೀಕರಣ,,,,,,,,,YES
,Deciding factor,"ನಿರ್ಣಾಯಕ ಅಂಶ, ನಿರ್ಣಾಯಕ ಸಂಗತಿ",,,,,,,,,YES
,Decision,"ತೀರ್ಮಾನ, ನಿರ್ಣಯ",,,,,,,,,YES
,Decision making,ನಿರ್ಣಯ ತೆಗೆದುಕೊಳ್ಳುವುದು,,,,,,,,,YES
,Decision making process,ನಿರ್ಣಯನ ಪ್ರಕ್ರಿಯೆ,,,,,,,,,YES
,Declaration,ಘೋಷಣೆ,,,,,,,,,YES
,Declaration of income,ಆದಾಯ ಘೋಷಣೆ,,,,,,,,,YES
,Declared value,ಘೋಷಿತ ಮೌಲ್ಯ,,,,,,,,,YES
,Declare on oath,"ಶಪಥ ಪೂರ್ವಕ ಘೋಷಣೆ, ಪ್ರತಿಜ್ಞಾ ಪೂರ್ವಕ ಘೋಷಣೆ",,,,,,,,,YES
,Decode,ಸಂಕೇತ ಬಿಡಿಸು,,,,,,,,,YES
,Decontrol,"ವಿನಿಯಂತ್ರಣ, ವಿನಿಯಂತ್ರಿಸು",,,,,,,,,YES
,Decorum,"ಸಭ್ಯಾಚಾರ, ಗೌರವ, ಸಭ್ಯತೆ",,,,,,,,,YES
,Decrease,"ತಗ್ಗಿಸು, ಇಳಿಸು, ಇಳಿತ",,,,,,,,,YES
,Decree,"ಡಿಕ್ರಿ, ಡಿಕ್ರಿಮಾಡು, ನ್ಯಾಯಾಜ್ಞೆ",,,,,,,,,YES
,Dedication,ಸಮರ್ಪಣೆ,,,,,,,,,YES
,Deductible,"ಕಡಿತ ಗೊಳಿಸಬಹುದಾದ್ದು, ಕಳೆಯ ಬಹುದಾದ್ದು, ಮುರಿಯ ಬಹುದಾದ",,,,,,,,,YES
,Deduction,"ಕಡಿತ, ಮುರಿದು ಕೊಳ್ಳುವುದು",,,,,,,,,YES
,Deduction at source,ಮೂಲದಲ್ಲಿ ಮುರಿದು ಕೊಳ್ಳುವುದು,,,,,,,,,YES
,Deduction from salary,ಸಂಬಳದಲ್ಲಿ ಮುರಿದು ಕೊಳ್ಳುವುದು,,,,,,,,,YES
,Deed,"ವಿಲೇಖ, ದಸ್ತಾವೇಜು, ಡೀಡ್ ಪತ್ರ ಕೃತ್ಯ",,,,,,,,,YES
,Deed of mortgage,ಅಡಮಾನ ಪತ್ರ,,,,,,,,,YES
,Deemed university,ಪರಿಗಣಿತ ವಿಶ್ವವಿದ್ಯಾನಿಲಯ,,,,,,,,,YES
,Deface,ವಿರೂಪಗೊಳಿಸು,,,,,,,,,YES
,De facto,"ವಸ್ತುತಃ, ಕಾರ್ಯತಃ, ನಾಸ್ತವ",,,,,,,,,YES
,Defalcation,"ದ್ರವ್ಯಾಪಹರಣ, ಹಣದ ದುರುಪಯೋಗ",,,,,,,,,YES
,Defamation,"ಮಾನನಷ್ಟ, ಮಾನಹಾನಿ",,,,,,,,,YES
,Default,"ಕರ್ತವ್ಯ ಲೋಪ, ತಪ್ಪುವಿಕೆ",,,,,,,,,YES
,Defaulter,"ಸುಸ್ತಿದಾರ, ತಪ್ಪಿತಸ್ಥ",,,,,,,,,YES
,Defective,ದೋಷಪೂರಿತ,,,,,,,,,YES
,Defence,"ರಕ್ಷಣೆ, ಪ್ರತಿರಕ್ಷಣೆ, ಪ್ರತಿವಾದ",,,,,,,,,YES
,Defence counsel,"ಪ್ರತಿವಾದಿ ವಕೀಲ, ಪ್ರತಿವಾದಿಸಲಹೆಗಾರ",,,,,,,,,YES
,Defence production,ರಕ್ಷಣಾ ಉತ್ಪಾದನೆ,,,,,,,,,YES
,Defendant,ಪ್ರತಿವಾದಿ,,,,,,,,,YES
,Defer,"ಮುಂದೂಡು, ಮುಂದಕ್ಕೆಹಾಕು",,,,,,,,,YES
,Deferred expenditure,ಮುಂದೂಡಿದ ಖರ್ಚು,,,,,,,,,YES
,Defiance,"ಔದ್ಧತ್ಯ, ಪ್ರತಿಭಟನೆ, ಉಲ್ಲಂಘನೆ",,,,,,,,,YES
,Deficit,"ಕೊರತೆ, ಖೋತಾ",,,,,,,,,YES
,Deficit budget,"ಖೋತಾ ಬಜೆಟ್, ಖೋತಾ ಆಯ-ವ್ಯಯ ಪತ್ರ",,,,,,,,,YES
,Define,"ವ್ಯಾಖ್ಯಾನಿಸು, ಪರಿಭಾಷಿಸು, ಗೊತ್ತುಮಾಡು",,,,,,,,,YES
,Defy,"ಉಲ್ಲಂಘಿಸು, ನಿರಾಕರಿಸು, ವಿರೋಧಿಸು",,,,,,,,,YES
,Degradation,"ಹಿಂಬಡ್ತಿ, ಪದಾವನತಿ, ಕೆಳದರ್ಜೆಗಿಳಿಸುವುದು, ಅವನತಿ ಹೊಂದುವುದು",,,,,,,,,YES
,Degree,"ಪದವಿ, ಸ್ಥಾನ, ಮಟ್ಟ, ಪ್ರಮಾಣ",,,,,,,,,YES
,Dejure,"ವಿಧಿಬದ್ಧ, ಕಾನೂನು ಬದ್ಧ",,,,,,,,,YES
,Delay,"ವಿಳಂಬ, ವಿಳಂಬ ಮಾಡು, ಕಾಲಹರಣ",,,,,,,,,YES
,Delegate,"ಪ್ರತ್ಯಾಯೋಜಿಸು, ವಹಿಸಿಕೊಡು, ನಿಯೋಜಿಸು",,,,,,,,,YES
,Delegated authority,ಪ್ರತ್ಯಾಯೋಜಿತ ಪ್ರಾಧಿಕಾರ,,,,,,,,,YES
,Delegation,"ಪ್ರತ್ಯಾಯೋಜನೆ, ನಿಯೋಜನೆ, ವಹಿಸಿಕೊಡುವುದು",,,,,,,,,YES
,Delegation of powers,"ಅಧಿಕಾರಗಳ ಪ್ರತ್ಯಾಯೋಜನೆ, ನಿಯೋಜನೆ",,,,,,,,,YES
,Delete,"ಬಿಟ್ಟುಬಿಡು, ತೆಗೆದು ಹಾಕು, ವಿಲೋಪಿಸು",,,,,,,,,YES
,Deletion,"ವಿಲೋಪನ, ಬಿಟ್ಟು ಬಿಡುವುದು, ತೆಗೆದು ಹಾಕುವುದು",,,,,,,,,YES
,Deliberately,ಉದ್ದೇಶ ಪೂರ್ವಕವಾಗಿ,,,,,,,,,YES
,Deliberation,"ಚರ್ಚೆ, ವಿಮರ್ಶೆ, ಪರ್ಯಾಲೋಚನೆ",,,,,,,,,YES
,Delicencing,"ಪರವಾನಗಿ ತೆಗೆದು ಹಾಕುವುದು, ಅನುಮತಿ ಕಿತ್ತುಹಾಕುವುದು",,,,,,,,,YES
,Delimitation,"ಸೀಮಾ ನಿರ್ಣಯ, ಪರಿಮಿತಗೊಳಿಸುವುದು",,,,,,,,,YES
,Deliver,"ತಲುಪಿಸು, ಬಟವಾಡೆಮಾಡು, ವಹಿಸಿ ಬಿಡು, ಪ್ರಸವಿಸು, ಹೆರು",,,,,,,,,YES
,Delivery,"ಬಟವಾಡೆ, ಒಪ್ಪಿಸುವುದು, ಹೆರಿಗೆ, ಪ್ರಸವ",,,,,,,,,YES
,Demand,"ಬೇಡಿಕೆ, ಹಕ್ಕೊತ್ತಾಯ, ಮಾಗಣಿಮಾಡು, ತಗಾದೆ, ವಸೂಲಿ",,,,,,,,,YES
,Demand note,"ತಗಾದೆ ಟಿಪ್ಪಣಿ, ಮಾಗಣಿಟಿಪ್ಪಣಿ",,,,,,,,,YES
,Demarcation,"ಸೀಮಾನಿರ್ಣಯ, ಗಡಿನಿರ್ಣಯ, ಗಡಿಗುರುತು ಮಾಡುವುದು",,,,,,,,,YES
,Demi-official,ಅರೆಸರ್ಕಾರಿ,,,,,,,,,YES
,Democracy,"ಪ್ರಜಾಪ್ರಭುತ್ವ, ಪ್ರಜಾಸತ್ತೆ",,,,,,,,,YES
,Demonstration,"ಪ್ರಾತ್ಯಕ್ಷಿಕೆ ಪ್ರದರ್ಶನ, ನಿರೂಪಣ",,,,,,,,,YES
,Demoralization,"ನೀತಿಗೆಡಿಸುವಿಕೆ, ನೈತಿಕ ಪತನ, ಮನೋಬಲಕುಗ್ಗುವುದು",,,,,,,,,YES
,Demurrage,"ವಿಳಂಬ ಶುಲ್ಕ, ಡೆಮರೇಜ್",,,,,,,,,YES
,Denial,"ನಿರಾಕರಣೆ, ಅಲ್ಲಗಳೆಯುವಿಕೆ",,,,,,,,,YES
,Denomination,"ಹೆಸರು, ವರ್ಗ",,,,,,,,,YES
,De novo,"ಹೊಸದಾಗಿ, ಪುನಃ",,,,,,,,,YES
,Deny,"ಅಲ್ಲಗಳೆ, ನಿರಾಕರಿಸು",,,,,,,,,YES
,Depart,"ಅಗಲು, ಹೊರಟುಹೋಗು, ನಿರ್ಗಮಿಸು",,,,,,,,,YES
,Department,ಇಲಾಖೆ,,,,,,,,,YES
,Departmental,"ಇಲಾಖಾ, ಇಲಾಖೆಗೆ ಸಂಬಂಧಿಸಿದ",,,,,,,,,YES
,Departmental action,ಇಲಾಖಾ ಕ್ರಮ,,,,,,,,,YES
,Departmental enquiry,ಇಲಾಖಾ ವಿಚಾರಣೆ,,,,,,,,,YES
,Departmental investigation,"ಇಲಾಖಾ ತನಿಖೆ, ಇಲಾಖಾ ಪರಿಶೋಧನೆ",,,,,,,,,YES
,Departmental irregularity,ಇಲಾಖೆಯ ಅಕ್ರಮ,,,,,,,,,YES
,Departmental library,ಇಲಾಖೆಯ ಗ್ರಂಥಾಲಯ,,,,,,,,,YES
