ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Dividend,"ಭಾಗಲಬ್ಧ, ಭಾಜ್ಯ",,,,,,,,,
,Divider,ವಿಭಾಜಕ,,,,,,,,,
,Divisibile,ಭಾಜ್ಯಶೀಲ,,,,,,,,,
,Divisibility,"ಭಾಜ್ಯತೆ, ಭಾಜನೀಯತೆ",,,,,,,,,
,Division,ವಿಭಾಗ,,,,,,,,,
,Division,ಭಾಗಾಕಾರ,,,,,,,,,
,Division formula,ವಿಭಜನಾಸೂತ್ರ,,,,,,,,,
,Division relation,ಭಾಜ್ಯತಾಸಂಬಂಧ,,,,,,,,,
,Divisor,"ಭಾಜಕ, ಅಪವರ್ತ್ಯ, ವಿಭಾಜಕ",,,,,,,,,
,DLL-Dynamic Link Library,ಡಿಎಲ್ ಎಲ್ (ಚಾಲಕಬಲ ಸಂಪರ್ಕ ಕಡತ),,,,,,,,,
,Dockable toolbar,ಜೋಡಣೆ ಸಾಧ್ಯ ಉಪಕರಣ ಪಟ್ಟಿಕೆ,,,,,,,,,
,Document,ದಸ್ತಾವೇಜು,,,,,,,,,
,Documentation,ದಸ್ತಾವೇಜೀಕರಣ,,,,,,,,,
,Dodecahedron,ದ್ವಾದಶಮುಖಘನ,,,,,,,,,
,Domain,"ಕಾರ್ಯಕ್ಷೇತ್ರ, ಪ್ರಭಾವವಲಯ",,,,,,,,,
,Domain,"ಪ್ರಭಾವ ವಲಯ, ವಿಚಾರ ವ್ಯಾಪ್ತಿ, ಕ್ಷೇತ್ರ",,,,,,,,,
,Domain,"ಕ್ಷೇತ್ರ, ಕಾರ್ಯಕ್ಷೇತ್ರ, ಪ್ರಭಾವವಲಯ",,,,,,,,,
,Dominant,ಪ್ರಭಾವಿ,,,,,,,,,
,Donating group,ದಾನಿಗುಂಪು,,,,,,,,,
,Donor atom,ದಾತ/ದಾನಿ ಪರಮಾಣು,,,,,,,,,
,Doping,"ಡೋಪಿಂಗ್, ಅರೆವಾಹಕಗಳಿಗೆ ಕಲ್ಮಷ ಸೇರಿಸುವುದು",,,,,,,,,
,Doping,ಮತ್ತು ಬರಿಸುವುದು,,,,,,,,,
,Dormancy,ಸುಪ್ತಾವಸ್ಥೆ,,,,,,,,,
,Dormant,ಸುಪ್ತ,,,,,,,,,
,Dorsal,"ಹಿಂಬದಿಯ, ಬೆನ್ನಿನ ಮೇಲ್ಭಾಗದ",,,,,,,,,
,DOS prompt,ಡಾಸ್ ಸಿದ್ಧಸೂಚಕ,,,,,,,,,
,Dot matrix printer,ಬಿಂದುಮುದ್ರಕ,,,,,,,,,
,Dot product of vectors,ಸದಿಶಗಳ ಅದಿಶ ಗುಣಲಬ್ಧ,,,,,,,,,
,Dot prompt,ಡಾಟ್ ಸಿದ್ಧಸೂಚಕ,,,,,,,,,
,Dotted projection,ಬಿಂದು ಪ್ರಕ್ಷೇಪಣೆ,,,,,,,,,
,Double,"ಯುಗ್ಮ, ಇಮ್ಮಡಿ, ಜೊಡಿ, ದ್ವಿ",,,,,,,,,
,Double,"ದ್ವಿಗುಣ, ಎರಡರಷ್ಟು",,,,,,,,,
,Double bond,ದ್ವಿ ಕೋನ,,,,,,,,,
,Double bond,ಬಂಧ,,,,,,,,,
,Double click,"ಜೋಡಿ ಕ್ಲಿಕ್, ಎರಡು ಸಲದ ಕ್ಲಿಕ್",,,,,,,,,
,Double complimentary set,ಎರಡರಷ್ಟು ದ್ವಿಪೂರಕ ಗಣ,,,,,,,,,
,Double fertilization,"ದ್ವಿಫಲೀಕರಣ, ದ್ವಿನಿಷೇಚನ",,,,,,,,,
,Double helix,ದ್ವಿಸುರುಳಿ,,,,,,,,,
,Double refraction,"ದ್ವಿವಕ್ರೀಕರಣ, ದ್ವಿವಕ್ರೀಭವನ",,,,,,,,,
,Double salt,ಲವಣ,,,,,,,,,
,Doublet,ದ್ವಿದಳ,,,,,,,,,
,Doublet,"ದ್ವಿವಳಿ, ದ್ವಿಕ",,,,,,,,,
,Download,"ನಕಲಿಳಿಸು, ಅಂತರ್ ಮುದ್ರಣ",,,,,,,,,
,Drag and drop,ಎಳೆ ಮತ್ತು ಬಿಡು,,,,,,,,,
,Draw,ರಚಿಸು,,,,,,,,,
,Dressing,ನಯಗೊಳಿಸು,,,,,,,,,
,Drift velocity,ಅಲೆತದ ವೇಗ,,,,,,,,,
,Drip irrigation,ಹನಿನೀರಾವರಿ,,,,,,,,,
,Drip irrigation,ನೀರಾವರಿ ಹನಿ,,,,,,,,,
,Drive,ಚಾಲಕ,,,,,,,,,
,Driver,ಚಾಲಕತಂತ್ರಾಂಶ,,,,,,,,,
,Drone,"ಡ್ರೋನ್, ದೂರನಿಯಂತ್ರಿತ ಹಾರುಯಂತ್ರ",,,,,,,,,
,Drop down list,ಬೀಳುಪಟ್ಟಿ,,,,,,,,,
,Drought,"ಬರಗಾಲ, ಬರ",,,,,,,,,
,Drug,"ಔಷಧ, ಮದ್ದು",,,,,,,,,
,Drug,"ಮಾದಕದ್ರವ್ಯ, ಮದ್ದು",,,,,,,,,
,Drupe,ಅಷ್ಟಿಫಲ (ಉದಾ : ಮಾವು),,,,,,,,,
,Drying,"ಒಣಗಿಸುವ, ಶುಷ್ಕನ",,,,,,,,,
,DTE (data terminal equipment),ಮೋಡಮ್ ಸಂವೇದಿ ಸಾಧನ,,,,,,,,,
,Dual,"ದ್ವಂದ್ವ, ದ್ವಯ",,,,,,,,,
,Dual behavior,ದ್ವಂದ್ವ ವರ್ತನೆ,,,,,,,,,
,Dual boot system,ದ್ವಿಸಜ್ಜು ಗಣಕ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Dual nature,"ಉಭಯ ಸ್ವಭಾವ, ದ್ವಂದ್ವ ಸ್ವಭಾವ",,,,,,,,,
,Duality,ದ್ವಂದ್ವತೆ,,,,,,,,,
,Duct,ನಾಳ,,,,,,,,,
,Ductile,"ತನ್ಯ, ತಂತುರೇಲ",,,,,,,,,
,Dumb terminal,ಪರಾವಲಂಬಿ ಗಣಕ,,,,,,,,,
,Duodenum,ಮುಂಗರುಳು,,,,,,,,,
,Duple ratio,ದ್ವಿಗುಣ,,,,,,,,,
,Duplex,ದ್ವಿಮುಖ ಸಂಚಾರ,,,,,,,,,
,DVD-ROM (Digital Versatile Disc or Digital Video Disc),ಅಂಕೀಯ ಅಡಕಮುದ್ರಿಕೆ (ಅಡಕ ಮುದ್ರಿಕೆಗಿಂತ ಹೆಚ್ಚು ಸಂಗ್ರಹ ಸಾಮರ್ಥ್ಯವುಳ್ಳ ಸಾಧನ),,,,,,,,,
,Dwarfism,ಕುಬ್ಜತೆ,,,,,,,,,
,Dye,ರಂಗು,,,,,,,,,
,Dynamic,"ಕ್ರಿಯಾತ್ಮಕ, ಗತಿರೇಖ",,,,,,,,,
,Dynamic nature,ಗತಿಶೀಲತೆ,,,,,,,,,
,Dynamics,ಗತಿವಿಜ್ಞಾನ,,,,,,,,,
,Dysmenorrhoea,ನೋವಿನ ರಜಸ್ರಾವ,,,,,,,,,
,E.D.P. (Electronic Data processing),ವಿದ್ಯುನ್ಮಾನ ದತ್ತ ಸಂಸ್ಕರಣೆ,,,,,,,,,
,Earth,"ಭೂಮಿ, ನೆಲ, ಪೃಥ್ವಿ",,,,,,,,,
,Earth metal,ಭೂಲೋಹ,,,,,,,,,
,Earthing,ಭೂಸ್ಪರ್ಷ,,,,,,,,,
,Earth's crust,"ಭೂಮಿಯ ಮೇಲ್ಪದರ, ಭೂಮಿಯ ಹೊರಚಿಪ್ಪು",,,,,,,,,
,Earth's mantle,ಭೂಕವಚ,,,,,,,,,
,E-Book,ಇ-ಪುಸ್ತಕ,,,,,,,,,
,Eccentricity,"ಉತ್ಕೇಂದ್ರತೆ, ವಿಕೇಂದ್ರಿಯತೆ",,,,,,,,,
,Ecdysis,ಪೊರೆ ಕಳಚುವಿಕೆ,,,,,,,,,
,Echo,"ಪ್ರತಿಧ್ವನಿ, ಮಾರ್ದನಿ",,,,,,,,,
,Ecological pyramid,ಪರಿಸರದ ಪಿರಾಮಿಡ್,,,,,,,,,
,Ecology,ಪರಿಸರ ವಿಜ್ಞಾನ,,,,,,,,,
,E-commerce,ಇ-ವ್ಯಾಪಾರ,,,,,,,,,
,Ecosystem,ಪರಿಸರ ವ್ಯೂಹ,,,,,,,,,
,Ecotype,ಪರಿಸರ ಪ್ರರೂಪ,,,,,,,,,
,Ectoderm,ಹೊರಚರ್ಮ,,,,,,,,,
,Ectoparasite,ಬಾಹ್ಯ ಪರಾವಲಂಬಿ,,,,,,,,,
,Eddy current,ಸುಳಿಪ್ರವಾಹ,,,,,,,,,
,Edge,ಅಂಚು,,,,,,,,,
,Edit,ಸಂಪಾದನೆ,,,,,,,,,
,Editor,ಸಂಪಾದಕ,,,,,,,,,
,Effect,ಪರಿಣಾಮ,,,,,,,,,
,Effective nuclear charge,ಪರಿಣಾಮಕಾರಿ ಬೈಜಿಕಾವೇಶ,,,,,,,,,
,Effector,ಕಾರ್ಯನಿರ್ವಾಹಕ,,,,,,,,,
,Efferent,"ಬಹಿರ್ವಾಹಿ, ಹೊರಗಡೆ ಒಯ್ಯುವ",,,,,,,,,
,Efficiency,"ದಕ್ಷತೆ, ಕ್ಷಮತೆ",,,,,,,,,
,Egestion,ವಿಸರ್ಜನೆ,,,,,,,,,
,Egg laying mammal,ಅಂಡಜಸ್ತನಿ,,,,,,,,,
,Eigen Values,ಲಾಕ್ಷಣಿಕ ಮೂಲಗಳು,,,,,,,,,
,Eject button,ಹೊರನೂಕುಗುಂಡಿ,,,,,,,,,
,Eksabyte,"ಸಾವಿರ ಪೆಟಾಬೈಟ್ ಗಳು, ಏಕ್ಸಾಬೈಟ್ ಗಳು",,,,,,,,,
,Elastic,ಸ್ಥಿತಿಸ್ಥಾಪಕ,,,,,,,,,
,Elastic collision,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಂಘಟ್ಟನೆ,,,,,,,,,
,Elastic modulus,"ಮಾಪಾಂಕ, ಮಾಡ್ಯುಲಸ್",,,,,,,,,
,Elasticity,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,,,,,,,,,
,Elastomer,ಎಲಾಸ್ಟೋಮೆರ್,,,,,,,,,
,Electric,"ವಿದ್ಯುತ್, ವೈದ್ಯುತ್",,,,,,,,,
,Electric charge,ವಿದ್ಯುತ್ ವಿದ್ಯುದಾವೇಶ,,,,,,,,,
,Electric dipole,ವಿದ್ಯುತ್ ದ್ವಿಧ್ರುವ,,,,,,,,,
,Electric energy,ವಿದ್ಯುತ್ಶಕ್ತಿ,,,,,,,,,
,Electric field,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ,,,,,,,,,
,Electric instruments,ವಿದ್ಯುತ್ ಸಲಕರಣೆಗಳು,,,,,,,,,
,Electric network,ವಿದ್ಯುತ್ ಜಾಲ,,,,,,,,,
,Electric oscillations,"ವಿದ್ಯುತ್ ಆಂದೋಲನಗಳು, ತೂಗಾಟ",,,,,,,,,
,Electrical,"ವಿದ್ಯುತ್, ವೈದ್ಯುತ್",,,,,,,,,
,Electrical force,ಬಲ,,,,,,,,,
,Electrical signal,"ಸಂಕೇತ, ಸಂಜ್ಞೆ",,,,,,,,,
,Electro osmosis,ವಿದ್ಯುತ್ ಸೂಕ್ಷ್ಮಾಭಿಸರಣ,,,,,,,,,
,Electrocardiogram,ವಿದ್ಯುತ್ ಹೃದಯ ರೇಖಾನಕ್ಷೆ,,,,,,,,,
,Electrocardiograph,ವಿದ್ಯತ್ ಹೃದಯಲೇಖ,,,,,,,,,
,Electrochemical,ವಿದ್ಯುತ್ ರಾಸಾಯನಿಕ,,,,,,,,,
,Electrochemical equivalent,ಸಂಕೇತ ವಿದ್ಯುತ್ ರಾಸಾಯನಿಕ ಸಮಾನ,,,,,,,,,
,Electrode,ವಿದ್ಯುದಗ್ರ,,,,,,,,,
,Electrode potential,ವಿದ್ಯುದಗ್ರ ಪ್ರಚ್ಛನ್ನಬಲ. ವಿಭವ,,,,,,,,,
,Electrodynamics,ವಿದ್ಯುಗತಿ ವಿಜ್ಞಾನ,,,,,,,,,
,Electrokinetic,ವಿದ್ಯುದ್ಭಲನ,,,,,,,,,
,Electrolysis,ವಿದ್ಯುದ್ವಿಭಜನೆ,,,,,,,,,
,Electrolyte,ವಿದ್ಯುದ್ವಿಶ್ಲೇಷಕ,,,,,,,,,
,Electrolyte,"ಎಲೆಕ್ಟ್ರೋಲೈಟ್, ವಿದ್ಯುದ್ವಿಷ್ಲೇಷಕ, ವಿದ್ಯುದ್ವಿಭಾಜ್ಯ",,,,,,,,,
,Electrolytic,ವಿದ್ಯದ್ವಿಭಾಜನೀಯ,,,,,,,,,
,Electrolytic cell,ವಿದ್ಯುದ್ವಿಭಾಜನೀಯ ಕೋಶ,,,,,,,,,
,Electrolytic conduction,ವಾಹಕತೆ,,,,,,,,,
,Electrolytic solution,ದ್ರಾವಣ,,,,,,,,,
,Electrolytic solution,ವಾಹಕತೆ ದ್ರಾವಣ,,,,,,,,,
,Electromagnet,ವಿದ್ಯುತ್‌ಕಾಂತ,,,,,,,,,
,Electromagnetic,ವಿದ್ಯುತ್ಕಾಂತೀಯ,,,,,,,,,
,Electromagnetic damping,ವಿದತ್ಕಾಂತೀಯ ಕಂಪನಗುಂದುವಿಕೆ,,,,,,,,,
,Electromagnetic induction,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಪ್ರೇರಣೆ,,,,,,,,,
,Electromagnetic radiation,ವಿದ್ಯುತ್ಕಾಂತೀಯ ವಿಕಿರಣ,,,,,,,,,
,Electromagnetic spectrum,ವಿದ್ಯುತ್ಕಾಂತೀಯ ರೋಹಿತ,,,,,,,,,
,Electromagnetic theory,ವಿದತ್ಕಾಂತೀಯ ಸಿದ್ಧಾಂತ,,,,,,,,,
,Electromagnetic waves,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗಗಳು,,,,,,,,,
,Electromagnetism,"ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ, ವಿದ್ಯುತ್ಕಾಂತತೆ",,,,,,,,,
,Electromotive force (emf),ವಿದ್ಯುಚ್ಚಾಲನ ಬಲ,,,,,,,,,
,Electromotive force or emf,ವಿದ್ಯುತ್‌ಪ್ರೇರೇಪಿತ ಬಲ,,,,,,,,,
,Electron,"ಎಲೆಕ್ಟ್ರಾನ್, ಇಲೆಕ್ಟ್ರಾನ್",,,,,,,,,
,Electron affinity,"ಎಲೆಕ್ಟ್ರಾನ್ ಒಲವು, ಆಕರ್ಷಣೆ",,,,,,,,,
,Electron deficit,ಎಲೆಕ್ಟ್ರಾನ್ ಕೊರತೆ,,,,,,,,,
,Electron donating group,ಎಲೆಕ್ಟ್ರಾನ್ ದಾನಿಗುಂಪು,,,,,,,,,
,Electron microscope,ಎಲೆಕ್ಟ್ರಾನ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,,,,,,,,,
,Electron rich,ಎಲೆಕ್ಟ್ರಾನ್ ಸಮೃದ್ಧ,,,,,,,,,
,Electron withdrawing group,ಎಲೆಕ್ಟ್ರಾನ್ ಹಿಂತೆಗೆತದ ಗುಂಪು,,,,,,,,,
,Electronegative,ವಿದ್ಯುದೃಣ,,,,,,,,,
,Electronegative induction,"ಋಣ ವಿದ್ಯುತ್‌ಪ್ರೇರಣೆ, ವಿದ್ಯುದ್ರುಣಪ್ರೇರಣೆ",,,,,,,,,
,Electronegativity,ವಿದ್ಯುತ್ ಋಣೀಯತೆ,,,,,,,,,
,Electronic configuration,ಎಲೆಕ್ಟ್ರಾನ್ ವಿನ್ಯಾಸ,,,,,,,,,
,Electronic funds transfer (Point of sale),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಹಣರವಾನೆ (ಮಾರಾಟ ಬಿಂದು),,,,,,,,,
,Electronic mail,"ವಿದ್ಯುನ್ಮಾನ ಅಂಚೆ, ಇ-ಅಂಚೆ",,,,,,,,,
,Electronics,"ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್, ವಿದ್ಯುನ್ಮಾನ ವಿಜ್ಞಾನ",,,,,,,,,
,Electrophile,"ಎಲೆಕ್ಟ್ರೋಫೈಲ್, ಎಲೆಕ್ಟ್ರಾನ್ ಕ್ರಿಯಾಕಾರಕ ವಸ್ತು, ವಿದ್ಯುತ್ಕಾಂಕ್ಷಿ",,,,,,,,,
,Electrophoresis,"ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್, ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರದಲ್ಲಿ ವಿದ್ಯುತ್ಕಣಗಳ ಚಲನೆ",,,,,,,,,
,Electrophoresis,ವಿದ್ಯುತ್ಸರಣ,,,,,,,,,
,Electroplating,ವಿದ್ಯುತ್ ಲೇಪನ,,,,,,,,,
,Electroplating,"ಎಲೆಕ್ಟ್ರೋಪ್ಲೇಟಿಂಗ್, ವಿದ್ಯುಲ್ಲೇಪನ",,,,,,,,,
,Electropositive,ವಿದ್ಯುದ್ಧನೀಯ,,,,,,,,,
,Electropositivity,ವಿದ್ಯುತ್ ಧನೀಯತೆ,,,,,,,,,
,Electrostatic force,ಸ್ಥಾಯಿವಿದ್ಯುತ್ ಬಲ,,,,,,,,,
,Electrostatic forces,ಸ್ಥಾಯಿ ವಿದ್ಯುತ್ ಬಲಗಳು,,,,,,,,,
,Electrostatics,ಸ್ಥಾಯೀ ವಿದ್ಯುತ್ ವಿಜ್ಞಾನ,,,,,,,,,
,Electrotyping,ವಿದ್ಯುತ್ ಮುದ್ರಣ,,,,,,,,,
,Electrovalence,ವಿದ್ಯುದ್ವೇಲೆನ್ಸ್,,,,,,,,,
,Element,"ಧಾತು, ಮೂಲವಸ್ತು",,,,,,,,,
,Element,"ಧಾತು, ಮೂಲ ವಸ್ತು, ಘಟಕ",,,,,,,,,
,Element,"ಅಂಶ, ಗುಣಾಂಶ",,,,,,,,,
,Elementary area,ಸರಳರೂಪದ ವಿಸ್ತೀರ್ಣ,,,,,,,,,
,Elementary function,ಸುಲಭ ಉತ್ಪನ್ನ,,,,,,,,,
,Elementary particle,"ಮೂಲಭೂತ ಕಣ, ಮೂಲಕಣ",,,,,,,,,
,Elementary stripes,ಸರಳರೇಖೆಗಳು / ಪಟ್ಟಗಳು,,,,,,,,,
,Elephantiasis,"ಆನೆಕಾಲು ರೋಗ, ಆನೆದೊಗಲು",,,,,,,,,
,Elevated,ಏರಿದ,,,,,,,,,
,Elevated temperature,ಏರಿದ,,,,,,,,,
,Elevation,"ಏರಿಕೆ, ಉನ್ನತಿ, ಔನ್ನತ್ಯ",,,,,,,,,
,Eliminate,"ವಿಲೋಪಿಸು, ವಿಸರ್ಜಿಸು",,,,,,,,,
,Elimination,"ವಿಲೋಪನ, ತ್ಯಜಿಸುವಿಕೆ, ಹೊರಹಾಕುವಿಕೆ",,,,,,,,,
,Elimination,"ವಿಲೋಪನ, ವರ್ಜನೆ",,,,,,,,,
,Elimination reaction,ವಿಲೋಪನ ಪ್ರತಿಕ್ರೆಯೆ,,,,,,,,,
,Ellipse,ದೀರ್ಘವೃತ್ತ,,,,,,,,,
,Elongate,ಲಂಬಿಸು,,,,,,,,,
,Elution,"ಧಾವನ, ಸೂಸು, ಒಳಗೆ ಹೀರಿಕೆಯದ ಪದಾರ್ಥವನ್ನು ತೊಳೆದು ಹಿಂಪಡೆಯುವುದು",,,,,,,,,
,E-mail address,"ಇ-ಅಂಚೆ ವಿಳಾಸ, ಮಿಂಚಂಚೆ",,,,,,,,,
,Emanation,ಉತ್ಸರ್ಜನೆ,,,,,,,,,
,Emasculation,ವಿಪುಂಸನ,,,,,,,,,
,Embroyo sac,ಭ್ರೂಣಚೀಲ,,,,,,,,,
,Embryo,ಭ್ರೂಣ,,,,,,,,,
,Embryo sac,ಭ್ರೂಣ ಸಂಚಿ,,,,,,,,,
,Embryology,ಭ್ರೂಣವಿಜ್ಞಾನ,,,,,,,,,
,Embryonic stage,ಭ್ರೂಣಾವಸ್ಥೆ,,,,,,,,,
,Emery paper,ಉಜ್ಜುಕಾಗದ,,,,,,,,,
,Emigration,ವಲಸೆ,,,,,,,,,
,Emission,"ಉತ್ಸರ್ಜನೆ, ಹೊರಸೂಸುವಿಕೆ",,,,,,,,,
,Emissive power,ಉತ್ಸರ್ಜನಾ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Emit,ಉತ್ಸರ್ಜಿಸು,,,,,,,,,
,Emitter,ಉತ್ಸರ್ಜಕ,,,,,,,,,
,Emperical,ಸಂಯೋಜನಾ,,,,,,,,,
,Empirical Formula,"ಅನುಭೂತ ಸೂತ್ರ, ಸಂಯೋಜನಾ ಸೂತ್ರ, ಪ್ರಯೋಗಾತ್ಮಕವಾದ ಸೂತ್ರ",,,,,,,,,
,Empty set,"ಶೂನ್ಯಗಣ,",,,,,,,,,
,Emulator,ಅನುಸಾಧಕ,,,,,,,,,
,Emulsion,ಎಮಲ್ಷನ್,,,,,,,,,
,En bloc,ಇಡಿಯಾಗಿ,,,,,,,,,
,Enameling,ಎನ್ಯಾಮಲ್ ಲೇಪನ,,,,,,,,,
,Enantiomers,ಪ್ರತ್ಯಂಗಿಗಳು,,,,,,,,,
,Encapsulate,ಕೋಶೀಕರಿಸು,,,,,,,,,
,Encephalitis,ವಿದುಳು ಉರಿಯೂತ,,,,,,,,,
,Encoding,ಸಂಕೇತೀಕರಣ,,,,,,,,,
,Encoding scheme,ಸಂಕೇತಪದ್ಧತಿ/ ವಿಧಾನ,,,,,,,,,
,Encryption,ಗೂಢಲಿಪೀಕರಣ,,,,,,,,,
,End key,ಕೊನೆಕೀಲಿ,,,,,,,,,
,End point,"ಅಂತ್ಯಬಿಂದು, ಕೊನೆತಾಣ",,,,,,,,,
,Endangered,ಅಳಿವಿನಂಚಿನಲ್ಲಿರುವ,,,,,,,,,
,Endangered species,ಅಳಿವಿನಂಚಿನಲ್ಲಿರುವ ಪ್ರಭೇದ,,,,,,,,,
,Endemic,"ಸ್ಥಳೀಯತೆ, ಸ್ಥಳೀಯ",,,,,,,,,
,Endocarp,"ಅಂತಃಫಲಭಿತ್ತಿ, ಅಂತಃಫಲಕವಚ, ಹಣ್ಣಿನಲ್ಲಿ ಒಂದಕ್ಕಿಂತ ಹೆಚ್ಚು ಪದರಗಳಿದ್ದಲ್ಲಿ ಒಳಪದರ",,,,,,,,,
,Endocrine gland,"ಅಂತಃ ಸ್ರಾವಗ್ರಂಥಿ, ಒಳಸುರಿಕೆ ಗ್ರಂಥಿ, ಅಂತಃಸ್ರಾವಕ ಗ್ರಂಥಿ",,,,,,,,,
,Endoderm,ಒಳಕೋಶಪದರ,,,,,,,,,
,Endoscope,"ಒಳಾಂಗದರ್ಶಕ, ಅಂತದರ್ಶಕ",,,,,,,,,
,Endoskeleton,"ಒಳಕಂಕಾಲ, ಅಂತರ ಅಸ್ಥಿಪಂಜರ, ಅಂತರ್ಕಂಕಾಲ",,,,,,,,,
,Endosmosis,ಎಳಪರಾಸರಣ,,,,,,,,,
,Endosperm,"ಎಂಡೋಸ್ಪರ್ಮ್, ಬೀಜದೊಳಗಿನ ಪೋಷಕವಸ್ತು",,,,,,,,,
,Endothelium,"ಎಂಡೊಥೀಲಿಯಂ, ಒಳಪದರ, ಒಳಹಾಸು",,,,,,,,,
,Endothermic,ಅಂತರುಷ್ಣಕ,,,,,,,,,
,Energy,"ಶಕ್ತಿ, ಶಕ್ತಿಯ",,,,,,,,,
,Energy,ಊರ್ಜ,,,,,,,,,
,Energy biological,"ಜೈವಿಕ ಶಕ್ತಿ,",,,,,,,,,
,Energy chemical,"ರಾಸಾಯನಿಕ ಶಕ್ತಿ,",,,,,,,,,
,Energy conservation,"ಸಂರಕ್ಷಣೆ ಶಕ್ತಿ,",,,,,,,,,
,Energy crisis,"ಮುಗ್ಗಟ್ಟು ಶಕ್ತಿ,",,,,,,,,,
,Energy cycle,ಶಕ್ತಿ ಚಕ್ರ,,,,,,,,,
,Energy food,ಶಕ್ತಿಯ ಆಹಾರ,,,,,,,,,
,Energy level,"ಸ್ಥಾನ/ಮಟ್ಟ ಶಕ್ತಿ,",,,,,,,,,
,Energy level,ಶಕ್ತಿಯ ಸ್ಥಾನ / ಮಟ್ಟ,,,,,,,,,
,Energy mechanical,"ಯಾಂತ್ರಿಕ ಶಕ್ತಿ,",,,,,,,,,
,Energy physical,"ಭೌತಿಕ ಶಕ್ತಿ,",,,,,,,,,
,Energy wind,"ಮಾರುತ, ಪವನ, ಗಾಳಿ ಶಕ್ತಿ,",,,,,,,,,
,Energy-mass relation,ಶಕ್ತಿ-ದ್ರವ್ಯ ಸಂಬಂಧ,,,,,,,,,
,Engine,ಯಂತ್ರ,,,,,,,,,
,Engine,ಚಾಲಕ ತಂತ್ರಾಂಶ,,,,,,,,,
,Enrich,ಪುಷ್ಟೀಕರಿಸು,,,,,,,,,
,Enriched,ಪುಷ್ಪೀಕರಿಸುವುದು,,,,,,,,,
,Enrichment,ಪುಷ್ಟಿಕರಣ,,,,,,,,,
,Enter,ನಮೂದಿಸು,,,,,,,,,
,Enter key,ಪ್ರವೇಶಕೀಲಿ,,,,,,,,,
,Enthalpy,"ಎಂತಾಲ್ಪಿ, ಶಾಖ ಪ್ರಮಾಣ",,,,,,,,,
,Entity,"ಪದಾರ್ಥ, ಅಸ್ತಿತ್ವವುಳ್ಳದ್ದು",,,,,,,,,
,Entomology,ಕೀಟವಿಜ್ಞಾನ,,,,,,,,,
,Entropy,"ಎಂಟ್ರಪಿ, ಅಲಭ್ಯತೆ",,,,,,,,,
,Entropy,"ಎಂಟ್ರೊಪಿ, ಅಲಭ್ಯಪ್ರಮಾಣ",,,,,,,,,
,Entry form,ನಮೂದು ಊಡಿಕೆ ನಮೂನೆ,,,,,,,,,
,Entry operator,ನಮೂದಕ,,,,,,,,,
,Environment,ಪರಿಸರ,,,,,,,,,
,Environment,ವಾತಾವರಣ,,,,,,,,,
,Environmental,"ಪರಿಸರ, ಪರಿಸರದ",,,,,,,,,
,Environmental balance,ಪರಿಸರದ ಸಮತೋಲನ,,,,,,,,,
,Environmental pollution,ಪರಿಸರದ ಮಾಲಿನ್ಯ,,,,,,,,,
,Environmental Stability,ಪರಿಸರದ ಸ್ಥಿರತೆ,,,,,,,,,
,Enzymatic reaction,ಕಿಣ್ವನಕ್ರಿಯೆ,,,,,,,,,
,Enzyme,ಕಿಣ್ವ,,,,,,,,,
,Epicarp,ಬಾಹ್ಯಫಲಾವರಣ,,,,,,,,,
,Epicotyl,ಅಧಿದಳ,,,,,,,,,
,Epidermis,"ಮೇಲ್ಚರ್ಮ, ಹೊರಚರ್ಮ",,,,,,,,,
,Epigenesis,ಜೈವಾಂಕುರ ಸೃಷ್ಟಿವಾದ,,,,,,,,,
,Epigynous,ಅಧೋಸ್ಥಾಯಿ ಅಂಡಾಶಯ,,,,,,,,,
,Epilepsy,ಅಪಸ್ಮಾರ,,,,,,,,,
,Epiphyte,ಅಪ್ಪುಸಸ್ಯ,,,,,,,,,
,Epiplankton,ಅಧಿಪ್ಲವಕ,,,,,,,,,
