ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Mode of payment,ಸಂದಾಯದ ರೀತಿ,,,,,,,,,
,Mode of registration,ನೋಂದಣಿ ವಿಧಾನ,,,,,,,,,
,Mode of service,ಸೇವಾ ವಿಧಾನ,,,,,,,,,
,Model election rules,ಚುನಾವಣೆಯ ಮಾದರಿ ನಿಯಮಗಳು,,,,,,,,,
,Modernisation,ಆಧುನಿಕೀಕರಣ,,,,,,,,,
,Modification,ಮಾರ್ಪಾಟು,,,,,,,,,
,Modify,ಮಾರ್ಪಾಟು ಮಾಡು,,,,,,,,,
,Monetary limit,ಆರ್ಥಿಕ ಮಿತಿ,,,,,,,,,
,Monetary status,ಆರ್ಥಿಕ ಸ್ಥಾನಮಾನ,,,,,,,,,
,Monitoring,ಮೇಲ್ವಿಚಾರಣೆ; ಎಚ್ಚರಿಕೆ ಕೊಡುವುದು,,,,,,,,,
,Monooperator,ಮೋನೋಆಪರೇಟರ್‌ (ಮುದ್ರಣ) ಏಕಯಂತ್ರನಿರ್ವಾಹಕ,,,,,,,,,
,Monthly allowance,ಮಾಸಿಕ ಭತ್ಯ,,,,,,,,,
,Monthly payment,ಮಾಸಿಕ ಸಂದಾಯ,,,,,,,,,
,Monthly rated workmen,ಮಾಸಿಕದರದ ಕೆಲಸಗಾರರು,,,,,,,,,
,Moral obligation,ನೈತಿಕ ಹೊಣೆ,,,,,,,,,
,Moral turpitude,ನೈತಿಕ ಪತನ,,,,,,,,,
,Motion of adjournment,ನಿಲುವಳಿಸೂಚನೆ; ಮುಂದಕ್ಕೆ ಹಾಕಲು ಕೋರಿಕೆ,,,,,,,,,
,Morality,ನೈತಿಕತೆ; ನೀತಿಮತ್ತೆ; ಒಳ್ಳೆಯ ನಡತೆ,,,,,,,,,
,Motor transport act 1961,ವಾಹನಸಾರಿಗೆ ಅಧಿನಿಯಮ 1961,,,,,,,,,
,Motor vehicles bodybuilding,ಮೋಟಾರು ವಾಹನಗಳ ಬಾಡಿ ನಿರ್ಮಾಣ; ಮೋಟಾರು ವಾಹನದಲ್ಲಿ ಇಂಜಿನ್‌ ಬಿಟ್ಟು ಜನ ಕುಳಿತುಕೊಳ್ಳುವ ಭಾಗದ ನಿರ್ಮಾಣ,,,,,,,,,
,Motor vehicles mechanic,ಮೋಟಾರು ವಾಹನ ಮೆಕ್ಯಾನಿಕ್‌,,,,,,,,,
,Moulder,ಅಚ್ಚುಗಾರ,,,,,,,,,
,Movable property,ಚರಸ್ಪತ್ತು; ಚರಾಸ್ತಿ,,,,,,,,,
,Municipal limits,ಪುರಸಭಾ ಪರಿಮಿತಿಗಳು,,,,,,,,,
,Munsiff magistrate,ಮುನ್ಸಿಫ್‌ ಮ್ಯಾಜಿಸ್ಟ್ರೇಟ್‌; ದಂಡಾಧಿಕಾರಿ,,,,,,,,,
,Muster roll,ಹಾಜರಿ ಪಟ್ಟಿ,,,,,,,,,
,Mutual agreement,ಪರಸ್ಪರ ಒಪ್ಪಂದ,,,,,,,,,
,Mutual consent,ಪರಸ್ಪರ ಸಮ್ಮತಿ,,,,,,,,,
,Mutual guarantee,ಪರಸ್ಪರ ಖಾತರಿ,,,,,,,,,
,Mutual negotiation,ಪರಸ್ಪರ ಮಾತುಕತೆ,,,,,,,,,
,Mutually accepted terms,ಪರಸ್ಪರ ಅಂಗೀಕೃತ ನಿಬಂಧನೆಗಳು,,,,,,,,,
,National tribunal,ರಾಷ್ಟ್ರೀಯ ನ್ಯಾಯಾಧಿಕರಣ,,,,,,,,,
,Natural justice,ಸ್ವಭಾವಸಿದ್ಧ ನ್ಯಾಯ,,,,,,,,,
,Nature of business,ವ್ಯವಹಾರದ ಸ್ವರೂಪ,,,,,,,,,
,Nature of vacancy,ಖಾಲಿ ಹುದ್ದೆಯ ಸ್ವರೂಪ,,,,,,,,,
,Nature of work,ಕೆಲಸದ ಸ್ವರೂಪ,,,,,,,,,
,Neglect of duty,ಕರ್ತವ್ಯದ ಉಪೇಕ್ಷೆ,,,,,,,,,
,Negligence,ಉಪೇಕ್ಷೆ; ನಿರ್ಲಕ್ಷ್ಯ,,,,,,,,,
,Negotiable instruments act,ವರ್ಗಾವರ್ಣೀಯ ಲಿಖಿತಗಳ ಅಧಿನಿಯಮ,,,,,,,,,
,Negotiation,1. ಮಾತುಕತೆ; ವ್ಯವಹಾರ; ಸಂಧಾನ 2. ವರ್ಗಾವಣೆ,,,,,,,,,
,Negotiation committee,ಸಂಧಾನ ಸಮಿತಿ,,,,,,,,,
,Neutralisation,ತಟಸ್ಥೀಕರಣ; ನಿಷ್ಪರಿಣಾಮಗೊಳಿಸುವುದು,,,,,,,,,
,Night shift,ರಾತ್ರಿಯ ಪಾಳಿ / ಸರದಿ,,,,,,,,,
,Nominal,ನಾಮಮಾತ್ರದ; ಹೆಸರಿಗೆ ಮಾತ್ರ ಇರುವ,,,,,,,,,
,Nominate,ನಾಮಕರಣ / ನಾಮನಿರ್ದೇಶನ ಮಾಡು,,,,,,,,,
,Nomination,ನಾಮಕರಣ; ನಾಮನಿರ್ದೇಶನ,,,,,,,,,
,Nominee,ನಾಮಕರಣಿತ; ನಾಮನಿರ್ದೇಶಿತ,,,,,,,,,
,Non-acceptance,ಅನಂಗೀಕಾರ; ಅಸ್ವೀಕಾರ; ಒಪ್ಪದಿರುವಿಕೆ,,,,,,,,,
,Non-bailable,ಅಜಾಮಿನೀಯ; ಜಾಮಿನೀಯವಲ್ಲದ; ಜಾಮೀನಿನ ಮೇಲೆ ಬಿಡಲಾಗದ,,,,,,,,,
,Non-fatal case,ಮಾರಕವಲ್ಲದ ಸ್ಥಿತಿ,,,,,,,,,
,Non-feasance,ಕರ್ತವ್ಯಲೋಪ,,,,,,,,,
,Non-peaceful,ಅಶಾಂತ,,,,,,,,,
,Non-seasonal,ಅಕಾಲಿಕ,,,,,,,,,
,Non-statutory bipartite committee,ಶಾಸನೇತರ ದ್ವಿಪಕ್ಷೀಯ ಸಮಿತಿ,,,,,,,,,
,Normal earrings,ಸಾಮಾನ್ಯ ಗಳಿಕೆ,,,,,,,,,
,Normal rate,ಸಾಮಾನ್ಯ ದರ,,,,,,,,,
,Normal wages,ಸಾಮಾನ್ಯ ಮಜೂರಿ,,,,,,,,,
,Normal working day,ಸಾಮಾನ್ಯ ಕೆಲಸದ ದಿನ,,,,,,,,,
,Normal working hour,ಸಾಮಾನ್ಯ ಕೆಲಸದ ವೇಳೆ,,,,,,,,,
,Not transferable,ವರ್ಗಾವಣೆಯಾಗದ,,,,,,,,,
,Note sheet,ಟಿಪ್ಪಣಿ ಹಾಳೆ,,,,,,,,,
,Notice,ನೋಟೀಸ್‌; ಸೂಚನೆ; ತಿಳಿವಳಿಕೆ,,,,,,,,,
,Notice board,ನೋಟೀಸ್‌ ಬೋರ್ಡ್‌; ಸೂಚನಾಫಲಕ,,,,,,,,,
,Notice of accident,ಅಪಘಾತದ ಸೂಚನೆ,,,,,,,,,
,Notice of change,ಬದಲಾವಣೆಯ ಸೂಚನೆ,,,,,,,,,
,Notice of closure,ಮುಕ್ತಾಯದ ಸೂಚನೆ,,,,,,,,,
,Notice of lay off,ಲೇ ಆಫ್‌ ಸೂಚನೆ; ಹಂಗಾಮಿಯಾಗಿ ಕೆಲಸಗಾರರನ್ನು ವಜಾ ಮಾಡುವ ಸೂಚನೆ,,,,,,,,,
,Notice of lock out,ಲಾಕ್‌ಔಟ್‌ / ಬೀಗಮುದ್ರೆ ಸೂಚನೆ,,,,,,,,,
,Notice of meeting,ಸಭೆಯ ಸೂಚನೆ,,,,,,,,,
,Notice of retrenchment,ಕೆಲಸದಿಂದ ತೆಗೆದುಹಾಕುವ ಸೂಚನೆ,,,,,,,,,
,Notice of strike,ಮುಷ್ಕರದ ಸೂಚನೆ,,,,,,,,,
,Notification,ಅಧಿಸೂಚನೆ,,,,,,,,,
,Not withstanding,ಆದರೂ; ಹೇಗಾದರೂ; ಆದಾಗ್ಯೂ; ಏನೇ ಇದ್ದರೂ,,,,,,,,,
,Nursing break,ಪೋಷಣಾರ್ಥ ವಿರಾಮ; ಹಾಲೂಡಿಕೆ ಬಿಡುವು,,,,,,,,,
,Objection,ಆಕ್ಷೇಪ; ಆಕ್ಷೇಪಣೆ; ತಕರಾರು,,,,,,,,,
,Objectionable,ಆಕ್ಷೇಪಾರ್ಹ,,,,,,,,,
,Obligation,1. ಉಪಕಾರ; ಋಣ; ಆಭಾರ 2. ಅನಿವಾರ್ಯತೆ 3. ಬಾಧ್ಯತೆ; ಹೊಣೆ; ಕರ್ತವ್ಯ,,,,,,,,,
,Obligation of apprentices,ಅಪ್ರಂಟಿಸ್‌ಗಳ ಹೊಡೆ,,,,,,,,,
,Obligation of employer,ನಿಯೋಜಕನ ಹೊಣೆ,,,,,,,,,
,Obligation of worker,ಕೆಲಸಗಾರನ ಹೊಣೆ,,,,,,,,,
,Obnoxious firm,ಅಸಹ್ಯಕರ ಸಂಸ್ಥೆ,,,,,,,,,
,Obstruction,ಅಡ್ಡಿ,,,,,,,,,
,Occupation,1. ವೃತ್ತಿ; ಕಸುಬು; ಉದ್ಯೋಗ; 2. ಅಧಿಭೋಗ; ಅನುಭೋಗ; ಸ್ಟಾಧೀನಾನುಭವ,,,,,,,,,
,Occupational disease,ವೃತ್ತಿರೋಗ,,,,,,,,,
,Occupational safety provisions,ವೃತ್ತಿಪರಸುರಕ್ಷಾ ಉಪಬಂಧಗಳು,,,,,,,,,
,Occupier,ಅಧಿಭೋಗದಾರ; ಅನುಭೋಗದಾರ; ಸ್ಟಾಧೀನದಾರ,,,,,,,,,
,Occurrence,ಘಟನೆ; ಸಂಭವಿಸುವುದು,,,,,,,,,
,Odor,ವಾಸನೆ; ಕಂಪು,,,,,,,,,
,Offence,ಅಪರಾಧ,,,,,,,,,
,Offence and penalty,ಅಪರಾಧ ಮತ್ತು ದಂಡನೆ,,,,,,,,,
,Offences by companies,ಕಂಪನಿಗಳ ಅಪರಾಧ,,,,,,,,,
,Offer,1. ನೀಡು; ಕೊಡಮಾಡು 2. ನೀಡುವಿಕೆ; ಕೊಡಮಾಡುವುದು,,,,,,,,,
,Office,1. ಕಚೇರಿ; ಕಾರ್ಯಾಲಯ 2. ಪದ; ಪದವಿ; ಹುದ್ದೆ; ಅಧಿಕಾರ,,,,,,,,,
,Office bearer,ಪದಾಧಿಕಾರಿ,,,,,,,,,
,Office circular,ಕಚೇರಿ ಸುತ್ತೋಲೆ,,,,,,,,,
,Office copy,ಕಚೇರಿ ಪ್ರತಿ,,,,,,,,,
,Office note,ಕಚೇರಿ ಟಿಪ್ಪಣಿ,,,,,,,,,
,Office staff,ಕಚೇರಿ ಸಿಬ್ಬಂದಿ ವರ್ಗ,,,,,,,,,
,Officer,ಅಧಿಕಾರಿ,,,,,,,,,
,Official,1. ಅಧಿಕಾರಿ; ನೌಕರ 2. ಅಧಿಕೃತ; ಅಧಿಕಾರದ; ಸರ್ಕಾರಿ,,,,,,,,,
,Official act,ಸರ್ಕಾರಿ / ಅಧಿಕೃತ ಕೆಲಸ,,,,,,,,,
,Official action,ಸರ್ಕಾರಿ / ಅಧಿಕೃತ ಕ್ರಮ,,,,,,,,,
,Official gazette,ಸರ್ಕಾರಿ ರಾಜ್ಯಪತ್ರ,,,,,,,,,
,Oil and natural gas commission,ಎಣ್ಣೆ ಮತ್ತು ಸ್ಟಾಭಾವಿಕ ಅನಿಲ ಆಯೋಗ,,,,,,,,,
,Omission,1 ಕರ್ತವ್ಯಲೋಪ 2. ಲೋಪ; ಚ್ಯುತಿ; ಬಿಡುವುದು,,,,,,,,,
,On india government service,ಭಾರತ ಸರ್ಕಾರದ ಸೇವೆಯಲ್ಲಿ,,,,,,,,,
,Operating centre,ಕಾರ್ಯನಿರ್ವಹಣ ಕೇಂದ್ರ,,,,,,,,,
,Opinion,ಅಭಿಪ್ರಾಯ; ಅಭಿಮತ,,,,,,,,,
,Opportunity,ಅವಕಾಶ,,,,,,,,,
,Opposite party,ವಿರೋಧಪಕ್ಷ,,,,,,,,,
,Oppressed,ಪೀಡಿತ; ಬಾಧಿತ; ದಲಿತ,,,,,,,,,
,Option,ಆಯ್ಕೆ: ಆಯ್ಕೆಯ ಸ್ವಾತಂತ್ರ್ಯ; ಇಚ್ಛೆ,,,,,,,,,
,Oral agreement,ಬಾಯಿಮಾತಿನ ಒಪ್ಪಂದ,,,,,,,,,
,Oral evidence,ಬಾಯಿಮಾತಿನ ಸಾಕ್ಷ್ಯ್ಯ; ಮೌಖಿಕ ಸಾಕ್ಟ್ಯ,,,,,,,,,
,Oral testimony,ಮೌಖಿಕ ಸಾಕ್ಷ್ಯ,,,,,,,,,
,Order,1. ಆದೇಶ ಮಾಡು 2. ಆದೇಶ 3. ವ್ಯವಸ್ಥೆ; ಕ್ರಮ,,,,,,,,,
,Order of adjudication,ನ್ಯಾಯನಿರ್ಣಯದ ಆದೇಶ,,,,,,,,,
,Order of annulment,ರದ್ದತಿಯ ಆದೇಶ,,,,,,,,,
,Order of attachment,ಜಫ್ತಿಯ ಆದೇಶ,,,,,,,,,
,Ordinance,ಆರ್ಡಿನನ್ಸ್‌; ಅಧ್ಯಾದೇಶ; ಸುಗ್ರೀವಾಜ್ಞೆ,,,,,,,,,
,Ordinary,ಸಾಮಾನ್ಯ; ಸಾಧಾರಣ,,,,,,,,,
,Ordinary localities,ಸಾಮಾನ್ಯ ಪ್ರದೇಶಗಳು,,,,,,,,,
,Ordinary member,ಸಾಮಾನ್ಯ ಸದಸ್ಯ,,,,,,,,,
,Ordinary wages,ಸಾಮಾನ್ಯ ಮಜೂರಿ,,,,,,,,,
,Organise,ಸಂಘಟಿಸು; ವ್ಯವಸ್ಥೆ ಮಾಡು,,,,,,,,,
,Original,ಮೂಲ; ಅಸಲು,,,,,,,,,
,Original copy,ಮೂಲಪ್ರತಿ,,,,,,,,,
,Originally granted,ಮೂಲತಃ ನೀಡಲಾದ,,,,,,,,,
,Otherwise,ಅನ್ಯಥಾ; ಬೇರೆ ರೀತಿಯಲ್ಲಿ,,,,,,,,,
,Out of court,ನ್ಯಾಯಾಲಯದ ಹೊರಗಿನ,,,,,,,,,
,Out of employment,ಕೆಲಸವಿಲ್ಲದ,,,,,,,,,
,Outbreak,ತಲೆದೋರುವುದು; ಪ್ರಾರಂಭವಾಗುವುದು,,,,,,,,,
,Outgoing,ಹೊರಹೋಗುವ; ನಿರ್ಗಮಿಸುವ,,,,,,,,,
,Output,ಉತ್ಪನ್ನ; ಹುಟ್ಟುವಳಿ,,,,,,,,,
,Overdue,ಅವಧಿ ಮೀರಿದ,,,,,,,,,
,Overhead charges,ಮೇಲು ವೆಚ್ಚ / ಖರ್ಚು,,,,,,,,,
,Overlook,ಕಡೆಗಣಿಸು; ಗಮನಿಸದಿರು; ನಿರ್ಲಕ್ಷಿಸು,,,,,,,,,
,Overrule,ರದ್ದುಮಾಡು; ತಳ್ಳಿಹಾಕು; ತಿರಸ್ಕರಿಸು,,,,,,,,,
,Overtime,ಓವರ್‌ಟೈಂ; ಹೆಚ್ಚಿನ ಕಾಲದ; ಅಧಿಕಕಾಲಿಕ,,,,,,,,,
,Overtime allowance,ಓವರ್‌ ಟೈಂ ಭತ್ಯ; ಅಧಿಕಕಾಲಿಕ ಭತ್ಯ,,,,,,,,,
,Overtime register,ಓವರ್‌ಟೈಂ ರಿಜಿಸ್ಟರ್‌; ಅಧಿಕಕಾಲಿಕ ಮಜೂರಿ,,,,,,,,,
,Overtime wage,ಓವರ್‌ಟೈಂ ವೇಜಸ್‌; ಅಧಿಕಕಾಲಿಕ ಮಜೂರಿ,,,,,,,,,
,Owing to,ಕಾರಣದಿಂದ,,,,,,,,,
,Own hand,ಸ್ವಹಸ್ತಾಕ್ಷರ,,,,,,,,,
,Owner,ಒಡೆಯ; ಮಾಲೀಕ; ಯಜಮಾನ,,,,,,,,,
,Paid,ಸಂದಾಯವಾದ; ಪಾವತಿಯಾದ,,,,,,,,,
,Paid employee,ವೇತನ ಪಡೆಯುವ ಕೆಲಸಗಾರ / ನೌಕರ,,,,,,,,,
,Paid in cash,ನಗದಾಗಿ ಸಂದಾಯವಾದ,,,,,,,,,
,Paid up capital,ಸಂದಾಯಿತ ಬಂಡವಾಳ,,,,,,,,,
,Paid up equity shares,ಸಂದಾಯಿತ ಸಾಮ್ಯ ಷೇರುಗಳು,,,,,,,,,
,Paid up value,ಸಂದಾಯಿತ ಮೌಲ್ಯ,,,,,,,,,
,Painter,1. ಬಣ್ಣಬಳಿಯುವವನು; ಬಣ್ಣಗಾರ 2. ವರ್ಣಚಿತ್ರಕಾರ,,,,,,,,,
,Paper technology,ಕಾಗದ ತಂತ್ರಜ್ಞಾನ,,,,,,,,,
,Partial disablement,ಆಂಶಿಕ ನಿಶ್ಶಕ್ತತೆ,,,,,,,,,
,Party,1. ಪಕ್ಷ 2. ಪಕ್ಷಗಾರ,,,,,,,,,
,Pathological changes,ರೋಗಲಕ್ಷಣದ ಬದಲಾವಣೆಗಳು,,,,,,,,,
,Pathological manifestations,ರೋಗಲಕ್ಷಣದ ಚಿಹ್ನೆಗಳು,,,,,,,,,
,Pathology,ರೋಗಲಕ್ಷಣ ವಿಜ್ಞಾನ,,,,,,,,,
,Pay,1. ಸಂದಾಯ / ಪಾವತಿ ಮಾಡು 2. ವೇತನ,,,,,,,,,
,Pay bill,ಪೇಬಿಲ್‌; ವೇತನ ಬಿಲ್ಲು,,,,,,,,,
,Pay day,ವೇತನ ದಿನ,,,,,,,,,
,Pay order,ಪೇಆರ್ಡರ್‌; ಸಂದಾಯದ ಆದೇಶ,,,,,,,,,
,Pay scale,ವೇತನ ಶ್ರೇಣಿ,,,,,,,,,
,Payable,ಸಂದಾಯಮಾಡಬೇಕಾದ,,,,,,,,,
,Payment,ಸಂದಾಯ; ಪಾವತಿ,,,,,,,,,
,Payment of bonus act 1965,ಬೋನಸ್‌ ಸಂದಾಯ ಅಧಿನಿಯಮ 1965,,,,,,,,,
,Payment of gratuity act 1972,ಉಪದಾನ ಸಂದಾಯ ಅಧಿನಿಯಮ 1972,,,,,,,,,
,Payment of wages act 1936,ಮಜೂರಿ ಸಂದಾಯ ಅಧಿನಿಯಮ 1936,,,,,,,,,
,Payroll,ವೇತನ ಪಟ್ಟಿ,,,,,,,,,
,Penal action,ದಂಡನೆಯ ಕ್ರಮ,,,,,,,,,
,Penalty,ದಂಡ,,,,,,,,,
,Penalty imposed,ವಿಧಿಸಲಾದ ದಂಡ,,,,,,,,,
,Pendency,ಇತ್ಯರ್ಥದಲ್ಲಿರುವುದು; ತೀರ್ಮಾನವಾಗದಿರುವುದು,,,,,,,,,
,Pension,ಪೆನ್‌ಶನ್‌; ಪಿಂಚಣಿ; ನಿವೃತ್ತಿವೇತನ,,,,,,,,,
,Pensioner,ಪಿಂಚಣಿದಾರ; ನಿವೃಶ್ತಿವೇತನದಾರ,,,,,,,,,
,Peon,ಜವಾನ; ಸೇವಕ,,,,,,,,,
,Perform,ನೆರವೇರಿಸು; ಮಾಡು,,,,,,,,,
,Performance,1. ಪಾಲನೆ; ನೆರವೇರಿಕೆ; ಮಾಡುವಿಕೆ 2. ಕಾರ್ಯಸಾಧನೆ,,,,,,,,,
,Performance of duties,ಕರ್ತವ್ಯಗಳ ಪಾಲನೆ,,,,,,,,,
,Period of employment,ಉದ್ಯೋಗದ ಅವಧಿ,,,,,,,,,
,Period of work,ಕೆಲಸದ ಅವಧಿ,,,,,,,,,
,Periodical,ನಿಯತಕಾಲಿಕ,,,,,,,,,
,Permanent,ಕಾಯಂ; ಶಾಶ್ವತ,,,,,,,,,
,Permanent disablement,ಶಾಶ್ವತ ಅಂಗವಿಕಲತೆ,,,,,,,,,
,Permanent partial disablement,ಶಾಶ್ವತ ಅಂಶಿಕ ಅಂಗವಿಕಲತೆ,,,,,,,,,
,Permanent post,ಕಾಯಂ ಹುದ್ದೆ,,,,,,,,,
,Permanent total disablement,ಶಾಶ್ವತ ಪೂರ್ಣ ಅಂಗವಿಕಲತೆ,,,,,,,,,
,Perpetual succession,ಶಾಶ್ವತ ಉತ್ತರಾಧಿಕಾರ,,,,,,,,,
,Persistent,ಪಟ್ಟುಹಿಡಿದ,,,,,,,,,
,Personal injuries act 1962,ವೈಯಕ್ತಿಕಕ್ಷತಿ ಆಧಿನಿಯಮ 1962,,,,,,,,,
,Personnel officer,ಸಿಬ್ಬಂದಿ ಅಧಿಕಾರಿ,,,,,,,,,
,Personnel service,ಸಿಬ್ಬಂದಿ ಸೇವೆ,,,,,,,,,
,Petroleum engineering,ಪೆಟ್ರೋಲಿಯಂ ಎ೦ಜಿನಿಯರಿಂಗ್‌,,,,,,,,,
,Petroleum refinery,ಪೆಟ್ರೋಲಿಯಂ ಶುದ್ಧೀಕರಣ ಕೇಂದ್ರ,,,,,,,,,
,Pharmaceutical industry,ಔಷಧ ತಯಾರಿಕಾ ಕೈಗಾರಿಕೆ,,,,,,,,,
,Physical fitness,ದೈಹಿಕ ಅರ್ಹತೆ,,,,,,,,,
,Piece rate,ಚಿಲ್ಲರೆ / ಬಿಡಿ ದರ,,,,,,,,,
,Piece-rate wages,ಬಿಡಿದರದ ಮಜೂರಿ,,,,,,,,,
,Piece-work,ತುಂಡು / ಬಿಡಿಕೆಲಸ,,,,,,,,,
,Pisciculture,ಮೀನುಗಾರಿಕೆ; ಮೀನುಕೃಷಿ; ಮತ್ಸ್ಯ ವ್ಯವಸಾಯ,,,,,,,,,
,Plaintiff,ವಾದಿ,,,,,,,,,
,Plantation,ಪ್ಲಾಂಟೇಶನ್‌; ನೆಡುತೋಪು,,,,,,,,,
,Plantation labour act 1951,ಪ್ಲಾಂಟೇಶನ್‌ ಕಾರ್ಮಿಕರ ಅಧಿನಿಯಮ 1951,,,,,,,,,
,Plastic technology,ಪ್ಲಾಸ್ಟಿಕ್‌ ತಂತ್ರಜ್ಞಾನ,,,,,,,,,
,Plumber,ಕೊಳಾಯಿ ಕೆಲಸಗಾರ,,,,,,,,,
,Poison,ವಿಷ; ನಂಜು,,,,,,,,,
,Political fund,ರಾಜಕೀಯ ನಿಧಿ,,,,,,,,,
,Poll,1. ಮತಹಾಕು; ಮತದಾನ ಮಾಡು 2. ಮತ,,,,,,,,,
,Polling booth,ಮತಗಟ್ಟಿ,,,,,,,,,
,Polling station,ಮತದಾನ ಕೇಂದ್ರ,,,,,,,,,
,Post-mortem examination,ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆ,,,,,,,,,
,Post-natal leave,ಹೆರಿಗೆಯ ನಂತರದ ರಜ,,,,,,,,,
,Pound,ದೊಡ್ಡಿ; ಕೊಂಡವಾಡೆ,,,,,,,,,
,Power,1. ಅಧಿಕಾರ 2. ಶಕ್ತಿ; ಸಾಮರ್ಥ್ಯ 3. ವಿದ್ಯುಚ್ಛಕ್ತಿ,,,,,,,,,
,Power of entry,ಪ್ರವೇಶಾಧಿಕಾರ,,,,,,,,,
,Power of Inspection,ಪರಿಶೀಲನಾಧಿಕಾರ,,,,,,,,,
,Power of ordering enquiry,ವಿಚಾರಣೆ ಆದೇಶಿಸುವ ಅಧಿಕಾರ,,,,,,,,,
,Power of seizure,ಅಭಿಗ್ರಹಣದ / ಪಶಪಡಿಸಿಕೊಳ್ಳುವ ಅಧಿಕಾರ,,,,,,,,,
,Power to appoint,ನೇಮಕಾಧಿಕಾರ; ನೇಮಕ ಮಾಡುವ ಅಧಿಕಾರ,,,,,,,,,
,Power to exempt,ವಿನಾಯಿತಿಗೊಳಿಸುವ ಅಧಿಕಾರ,,,,,,,,,
,Power to make rules,ನಿಯಮಗಳನ್ನು ಮಾಡುವ ಅಧಿಕಾರ,,,,,,,,,
,Power to supersede,ಅಧಿಕ್ರಮಿಸುವ / ರದ್ದುಗೊಳಿಸುವ ಅಧಿಕಾರ,,,,,,,,,
,Powers of advisory committee,ಸಲಹಾ ಸಮತಿಯ ಅಧಿಕಾರಗಳು,,,,,,,,,
,Powers of auditors,ಲೆಕ್ಕ ಪರಿಶೋಧಕರ ಅಧಿಕಾರಗಳು,,,,,,,,,
,Powers of commissioner,ಆಯುಕ್ತರ ಅಧಿಕಾರಗಳು,,,,,,,,,
,Powers of controller,ನಿಯಂತ್ರಕರ ಅಧಿಕಾರಗಳು,,,,,,,,,
,Powers of inspector,ಪರಿಶೀಲಕರ ಅಧಿಕಾರಿಗಳು,,,,,,,,,
,Practicable,ಕಾರ್ಯಸಾಧ್ಯ; ವ್ಯವಹಾರ್ಯ,,,,,,,,,
,Practical and basic training of apprentices,ಅಪ್ರೆಂಟಿಸ್‌ಗಳ ಪ್ರಾಯೋಗಿಕ ಮತ್ತು ಮೂಲತರಬೇತಿ,,,,,,,,,
,Practical training,ಪ್ರಾಯೋಗಿಕ ತರಬೇತಿ,,,,,,,,,
,Preamble,ಪ್ರಸ್ತಾವನೆ,,,,,,,,,
,Precedent,ಪೂರ್ವನಿದರ್ಶನ,,,,,,,,,
,Precinct,ಆವರಣ; ಪ್ರಾಕಾರ,,,,,,,,,
,Preclude,ಅವಕಾಶ ಕೊಡದಿರು; ಹೊರಗಿಡು,,,,,,,,,
,Preference share capital,ಮೊದಲ ಹಕ್ಕಿನ ಷೇರು ಬಂಡವಾಳ,,,,,,,,,
,Prejudice,1. ಪೂರ್ವಗ್ರಹ; ಪೂರ್ವಕಲ್ಪನೆ 2. ಹಾನಿ; ಬಾಧೆ,,,,,,,,,
,Preliminary enquiry,ಪ್ರಾರಂಭಿಕ ತನಿಖೆ,,,,,,,,,
,Preliminary voter list,ಪ್ರಾರಂಭಿಕ ಮತದಾರರ ಪಟ್ಟ,,,,,,,,,
,Premature death,ಅಕಾಲಿಕ ಮರಣ,,,,,,,,,
,Premature increment,ಸಮಯಪೂರ್ವ ವೇತನ ಬಡ್ತಿ,,,,,,,,,
,Premises,ಸ್ಥಾನ; ಸ್ಥಳ; ಆವರಣ,,,,,,,,,
,Premium,ಪ್ರೀಮಿಯಂ; ವಿಮಾಕಂತು,,,,,,,,,
,Pre-natal leave,ಹೆರಿಗೆಯ ಮುಂಚಿನ ರಜ,,,,,,,,,
,Pre-payment,ಪೂರ್ವಸಂದಾಯ,,,,,,,,,
,Prerogative,ವಿಶಿಷ್ಟಾಧಿಕಾರ,,,,,,,,,
,Prescribe,ನಿಯಮಿಸು; ನಿಗದಿಪಡಿಸು; ಗೊತ್ತುಪಡಿಸು,,,,,,,,,
,Prescribed period,ನಿಗದಿತ ಅವಧಿ,,,,,,,,,
,Presidency magistrate,ಪ್ರಸಿಡೆನ್ಸಿ ಮ್ಯಾಜಿಸ್ಟೇಟ್‌,,,,,,,,,
,President,ಅಧ್ಯಕ್ಷ,,,,,,,,,
,Presiding officer,ಪ್ರಿಸೈಡಿಂಗ್‌ ಆಫೀಸರ್‌; ಮತಗಟ್ಟಿ ಪ್ರಧಾನಾಧಿಕಾರಿ,,,,,,,,,
,Press conference,ಪತ್ರಿಕಾಗೋಷ್ಠಿ,,,,,,,,,
